step,pi_b,mu
3.45,-0.984585068455795,-0.313788893191907
3.49,-0.951585567178467,-0.250901266837485
3.53,-0.931203937651946,-0.205665183864499
3.57,-0.911703743456745,-0.16638123532788
3.61,-0.880505630964702,-0.120408181636446
3.65,-0.835959659961298,-0.0659401155141888
3.69,-0.790782350998144,-0.0154514938991221
3.73,-0.763489161268754,0.0128585682387667
3.77,-0.763020267634896,0.0104247291695332
3.81,-0.777890840483522,-0.0108537330892911
3.85,-0.779560434979308,-0.0220027257137532
3.89,-0.740986808371608,0.00381311333867407
3.93,-0.658725136478303,0.0822931747316815
3.97,-0.539660324191217,0.176842118048313
4.01,-0.508973225881951,0.216098469060563
4.05,-0.600448208736426,0.184921139538685
4.09,-0.53026121923859,0.164998093887383
4.13,-0.488923773382222,0.133248850998246
4.17,-0.450402991991741,0.132199432187772
4.21,-0.342939068744262,0.193890577183122
4.25,-0.291859191181196,0.258139342921673
4.29,-0.201245929526138,0.335424189236434
4.33,-0.213383603932177,0.301923514599361
4.37,-0.358825402908869,0.133389503560133
4.41,-0.556709714172065,-0.0888417527764243
4.45,-0.65579481653951,-0.213510540660619
4.49,-0.526287357769856,-0.1105527860861
4.53,-0.16128319305687,0.227294000476154
4.57,0.27393450171564,0.634975801496847
4.61,0.481850492503431,0.817637367457711
4.65,0.18497065439928,0.489926035844207
4.69,-0.766867431075998,-0.491992983126284
4.73,-2.22799299480564,-2.02199007108178
4.77,-3.45761241975621,-3.36402789965843
4.81,-4.16000272345251,-4.21902258378481
4.85,-3.88489166037351,-4.15072361984079
4.89,-2.35338158268018,-3.01387003011723
4.93,-0.749289417883535,-0.978107051275533
4.97,-0.331969233832166,-0.394076789934641
5.01,-0.31358821783082,-0.249616340106819
5.05,-0.494090773016351,-0.352757499185427
5.09,-0.661955946129492,-0.514930519540538
5.13,-0.896103997245886,-0.763179381762354
5.17,-1.07622890923621,-0.949169919027063
5.21,-0.905302905886762,-0.804147579895675
5.25,-0.628912569201225,-0.567488700481014
5.29,-0.434820617614566,-0.400095068955768
5.33,-0.370898489525398,-0.339252332363951
5.37,-0.399686465051813,-0.372852269386298
5.41,-0.453236585059474,-0.44481896251381
5.45,-0.460909257136409,-0.401841913595634
5.49,-0.253047261339164,-0.262372757696513
5.53,-0.0244842262840459,-0.0829530698197098
5.57,0.168148336657248,0.0809835648302286
5.61,0.285090938195458,0.177688138670312
5.65,0.323423419522244,0.195781225943052
5.69,0.32385214508822,0.171632139616672
5.73,0.346164437981722,0.163461271004062
5.77,0.4314271500965,0.212452660084875
5.81,0.578119167491431,0.318130776280101
5.85,0.747074123813202,0.442877951468307
5.89,0.889658248241173,0.539860872105455
5.93,0.978751254414603,0.583863068690518
5.97,1.02213331158019,0.584571925718147
6.01,1.0512604078667,0.575280698793049
6.05,1.09516707078252,0.586730477555217
6.09,1.15815741549228,0.624739944547456
6.13,1.21594042381357,0.666271397354092
6.17,1.23166363972024,0.67539115518708
6.21,1.18022199243842,0.627513512361265
6.25,1.06467009240704,0.525769798209032
6.29,0.91473550196859,0.399510352655131
6.33,0.769469455611948,0.286982475727215
6.37,0.65584066209829,0.213989921453779
6.41,0.57661708943004,0.181869629741224
6.45,0.513963510437105,0.171197747544166
6.49,0.444902706357463,0.157356607008462
6.53,0.357850115524898,0.127160147219123
6.57,0.259816072909542,0.0861248687123517
6.61,0.170642306139824,0.0527509201619818
6.65,0.109028563053307,0.0445714283524827
6.69,0.0798225314365952,0.0654485607650956
6.73,0.0705602606711278,0.102110129413115
6.77,0.0590219352830417,0.131697516060878
6.81,0.0267696721182125,0.135295502473912
6.85,-0.0296497088183649,0.109128471309276
6.89,-0.0963073229591522,0.0669521986802728
6.93,-0.149325065872477,0.0326150585471554
6.97,-0.167564783212787,0.0273610389461778
7.01,-0.14342363961844,0.0590236884719424
7.05,-0.0730927823581675,0.118674713020691
7.09,-0.0260824724522326,0.193628642666971
7.13,0.0103491320234657,0.199117423399395
7.17,0.0353406888379437,0.239591734433682
7.21,-0.0300655721130987,0.208268750315714
7.25,-0.000950666635477049,0.179767281598345
7.29,-0.191119138413826,0.023696381135335
7.33,-0.0306565474714819,0.057514450000566
7.37,0.158860248664045,0.209930836790301
7.41,0.252069991552712,0.294491212234477
7.45,0.279530281258743,0.318336138911
7.49,0.274419985315965,0.307375600904102
7.53,0.25823328187536,0.281508494842882
7.57,0.243822727165266,0.254366429423214
7.61,0.238138976910613,0.234288198535138
7.65,0.243399512279799,0.224755537976856
7.69,0.258156430939118,0.225188925684958
7.73,0.278891326609287,0.232546971839098
7.77,0.301830532825706,0.243242335285307
7.81,0.324254193251021,0.254557959576379
7.85,0.344881533032853,0.265111008501955
7.89,0.369701788032751,0.282960795614518
7.93,0.386871885301022,0.291005087237185
7.97,0.395151136947692,0.291606108376341
8.01,0.409622610131732,0.297794720855292
8.05,0.430796720749202,0.311017814753298
8.09,0.457740432466604,0.331122849819067
8.13,0.488741639307458,0.361407469868904
8.17,0.529276005392646,0.381513264246506
8.21,0.668818315432858,0.510813349935852
8.25,0.63019306266894,0.482606293081236
8.29,0.618093817932277,0.467310502825183
8.33,0.628272027323339,0.47178910260086
8.37,0.650414028416521,0.488951738098639
8.41,0.67807521832725,0.514608141619138
8.45,0.714132611758497,0.549138155802861
8.49,0.758735772831421,0.592332675574403
8.53,0.805900388677228,0.639739982973731
8.57,0.849783362824893,0.68861645987491
8.61,0.855327255548646,0.708537879552098
8.65,0.84916859822483,0.708348849973744
8.69,0.797498005360294,0.682321181890562
8.73,0.857906000000664,0.739735476811699
8.77,0.897769465126482,0.785438871139961
8.81,0.920514519166672,0.822481233495188
8.85,0.935246946746633,0.857335634127383
8.89,0.941373857914583,0.886416869252491
8.93,0.932527335293321,0.90160160103987
8.97,0.903970046268482,0.897408330444454
9.01,0.857971679516449,0.875872757296552
9.05,0.804400587472906,0.846766354518544
9.09,0.756521790909963,0.823135915179966
9.13,0.724258074111138,0.8145241621198
9.17,0.708561123329527,0.821425030909335
9.21,0.700202404030471,0.834187977408875
9.25,0.684223190563032,0.837537085551326
9.29,0.64825933939711,0.818908827426472
9.33,0.59021236159709,0.776038458018683
9.37,0.603383874350058,0.764258287612016
9.41,0.400090213438963,0.684199634419413
9.45,0.272327741534635,0.582460154267668
9.49,-0.0759407887848891,0.377638393917168
9.53,0.210854223578747,0.530478925577502
9.57,0.397299328439764,0.612407848413958
9.61,0.400357130231053,0.574787823049692
9.65,0.265741533652515,0.439423896695231
9.69,0.0637108399902591,0.255849375769744
9.73,-0.133250421759562,0.0842932346982019
9.77,-0.272249896872426,-0.0279364376623707
9.81,-0.340078088260087,-0.0693486586966774
9.85,-0.380179071478798,-0.0770481347269705
9.89,-0.44943901002449,-0.0984030100186351
9.93,-0.547867429612559,-0.168729474825724
9.97,-0.689503818487225,-0.299888922616809
10.01,-0.859849748196724,-0.448641035023152
10.05,-0.983107241985622,-0.540863511353891
10.09,-1.0069544845135,-0.526739478810891
10.13,-0.941358287835634,-0.418360865674636
10.17,-0.862670422141465,-0.29400698840828
10.21,-0.874097324352518,-0.258491883560096
10.25,-1.04248984995226,-0.379972498523729
10.29,-1.34889403440961,-0.640624720078394
10.33,-1.68593931320987,-0.934126280434378
10.37,-1.9085096150058,-1.11638402348583
10.41,-1.91109429973394,-1.08287946127198
10.45,-1.68660394066149,-0.82745916886944
10.49,-1.33043909903855,-0.446371184008398
10.53,-0.986051127943918,-0.0837922205835202
10.57,-0.764410185339585,0.10174398928396
10.61,-0.768761393785313,0.111075873337283
10.65,-0.872724799660419,-0.0376994503454089
10.69,-0.984339954469945,-0.177716090842658
10.73,-1.03294640277289,-0.266462091738456
10.77,-1.02411944887121,-0.322004496986327
10.81,-1.0646125598344,-0.415903679341444
10.85,-1.21424585599614,-0.654794469361428
10.89,-1.50828733872789,-1.04902684518184
10.93,-1.8576596569084,-1.51116881214583
10.97,-2.07627119121238,-1.86874402404151
11.01,-2.00266926454255,-1.97608485038363
11.05,-1.55836054658772,-1.72364309392522
11.09,-0.980160088470544,-1.14106186489313
11.13,-0.600878327821555,-0.319815881566968
11.17,-0.294925112595779,0.0769846774176686
11.21,-0.106299368408738,0.238848687034097
11.25,-0.0201026350858986,0.270314415850677
11.29,0.000500645488458407,0.228936000200634
11.33,-0.0991441225851553,0.1238529266322
11.37,-0.188290439864714,0.000398764685238362
11.41,-0.297392004950777,-0.156358169025435
11.45,-0.476335618062288,-0.379411071331462
11.49,-0.715632005098042,-0.653019635324701
11.53,-0.948880956384373,-0.91140185842145
11.57,-1.09625852268796,-1.07747417287456
11.61,-1.12084164201747,-1.11650007223823
11.65,-1.05950187507002,-1.06637648782019
11.69,-1.00187375056894,-1.01730279379865
11.73,-1.0240755193625,-1.04601595149583
11.77,-1.11633934165267,-1.14338642980405
11.81,-1.15354126120642,-1.18473012696757
11.85,-0.954917463541181,-0.983323767130537
11.89,-0.266750824469974,-0.299416089984682
11.93,0.842970295779221,0.814568125656767
11.97,1.94339152788154,1.98514356735175
12.01,2.93475371850713,3.09595307203933
12.05,3.41035991672723,3.76825403256388
12.09,3.07108073102382,3.68867424725829
12.13,1.83912072617526,2.79303522405178
12.17,0.183624345790433,1.13611685696523
12.21,-0.20050748897415,-0.108028452425519
12.25,-0.348239445571171,-0.412866318957324
12.29,-0.371747626109201,-0.47470181177928
12.33,-0.279710622986701,-0.377814952553396
12.37,-0.133749763166647,-0.209710638520866
12.41,-0.0132294947457199,-0.0620095948205277
12.45,0.0340704461633976,0.0119568188785166
12.49,0.0107900137057682,0.0128700146683469
12.53,-0.0453232153168188,-0.0216846836247471
12.57,-0.0929324571562571,-0.0498005117454223
12.61,-0.111953045647967,-0.0506549886132692
12.65,-0.108639041759231,-0.0298630615224749
12.69,-0.103148597711209,-0.00715108079329685
12.73,-0.112036291965198,0.00113005810788103
12.77,-0.138029940511357,-0.00774093209819204
12.81,-0.171519439747776,-0.0242917200432307
12.85,-0.199438349864541,-0.0356884296855617
12.89,-0.213645283136827,-0.0340817235820969
12.93,-0.213609304480887,-0.0192671708905121
12.97,-0.203644918763051,0.00410226138010739
13.01,-0.188505441743599,0.0309449452831552
13.05,-0.170778227777444,0.0583742348944112
13.09,-0.150761472723444,0.0858352894230463
13.13,-0.127414860332829,0.114164020549003
13.17,-0.0991961936241075,0.144757813366847
13.21,-0.0663649634968033,0.176426798815874
13.25,0.0353333428269669,0.202862562421587
13.29,-0.0675420067476309,0.155352021424696
13.33,-0.166524467604392,0.126413757756969
13.37,-0.307257119995041,0.012546776605094
13.41,-0.237460008523839,0.0463026511569362
13.45,-0.195653544195893,0.15158655923512
13.49,-0.0132155858887115,0.210973886528824
13.53,0.306627788251583,0.514994421399189
13.57,0.763635110192626,0.922292066103512
13.61,1.0491086590824,1.16368397771064
13.65,1.29864986065408,1.17351328858072
13.69,1.20717571401847,1.00196919992175
13.73,0.797060258680821,0.40351196500294
13.77,0.0957673817405831,-0.430669056048241
13.81,-0.55898582219978,-1.27562685383261
13.85,-0.978040408504986,-1.79743653860339
13.89,-0.488729068345526,-1.58270660279093
13.93,-0.3101832291659,-0.658850637120373
13.97,-0.334346595666921,-0.432490944363848
14.01,-0.0867087333508989,-0.136318792975682
14.05,0.263679793648286,0.208703303741132
14.09,0.521758458225848,0.442767348741342
14.13,0.590576719172442,0.482868719026963
14.17,0.490301732028492,0.35506218088846
14.21,0.317928407947982,0.158617796218735
14.25,0.182821362563847,0.00361968151405723
14.29,0.152503564747199,-0.0424427134353076
14.33,0.185910981292893,-0.00423991199599438
14.37,0.358433735747457,0.144877557268611
14.41,0.508649171136959,0.291308260108529
14.45,0.612214942633296,0.3607477614218
14.49,0.607708989181523,0.342593606774157
14.53,0.614375523059544,0.337877396420553
14.57,0.580996534958757,0.218687220697468
14.61,0.347300612736171,0.101479170147948
14.65,0.270381825998792,0.0989377235196347
14.69,0.323085931191727,0.180308458506964
14.73,0.418470811781912,0.279849598122983
14.77,0.475802748421026,0.33220098178761
14.81,0.450850643342309,0.301354802608993
14.85,0.349878197891582,0.197089541276083
14.89,0.221028280787714,0.0684571992501697
14.93,0.125185643241063,-0.0239952235475491
14.97,0.101672295960413,-0.0417435805474886
15.01,0.148879919890401,0.0127458117130352
15.05,0.231243138872864,0.103171034671016
15.09,0.306804948275983,0.187024212052998
15.13,0.355700091659704,0.244078035723637
15.17,0.389444710842613,0.285647352303232
15.21,0.434942674821183,0.338556667316904
15.25,0.505890949863173,0.416509754391535
15.29,0.584027380758336,0.501310778825961
15.33,0.625765768132242,0.549481320080498
15.37,0.590774732303848,0.52082672186227
15.41,0.471891236785216,0.408340136007835
15.45,0.303538695072522,0.246612926906562
15.49,0.140878879772049,0.0909800148298276
15.53,0.0480185610196089,0.00248514906315345
15.57,-0.0496115373529347,-0.0844634803911402
15.61,-0.11251083593142,-0.12299567808591
15.65,-0.278443407266093,-0.294563304349926
15.69,-0.409590167943747,-0.39626155417995
15.73,-0.526043373028384,-0.511825181950553
15.77,-0.617639237617579,-0.598110527515223
15.81,-0.632327271555392,-0.601552934512266
15.85,-0.565755815204713,-0.517937923869257
15.89,-0.464739407287011,-0.396819729982438
15.93,-0.396968540649544,-0.308337149187898
15.97,-0.406363721235561,-0.297581152775752
16.01,-0.486022470990149,-0.357527010740305
16.05,-0.58587176894706,-0.43762649073839
16.09,-0.648493368965067,-0.480397007503644
16.13,-0.647214789465469,-0.459537538769563
16.17,-0.600079631322691,-0.393578141286154
16.21,-0.551942297443078,-0.327746267222353
16.25,-0.540039394470166,-0.2995286693877
16.29,-0.569012591211776,-0.313770521558448
16.33,-0.612392187000856,-0.344189289394427
16.37,-0.636697935198324,-0.357446388334179
16.41,-0.627716570365291,-0.3393878595118
16.45,-0.598444851349515,-0.302977826458377
16.49,-0.573971761456958,-0.273192338457738
16.53,-0.567413861217287,-0.262966320186526
16.57,-0.567972178521392,-0.261252371635156
16.61,-0.551743399388159,-0.243829711752107
16.65,-0.50639250442035,-0.197979742100496
16.69,-0.447994111554567,-0.139339359779572
16.73,-0.413277589158249,-0.104164862654003
16.77,-0.363783244690121,-0.0893651955302799
16.81,-0.581435430045942,-0.22488793758211
16.85,-0.622626716719102,-0.267910682156161
16.89,-0.565048411582458,-0.231727477475252
16.93,-0.452499233120877,-0.129648465183289
16.97,-0.339751779015131,-0.00790182940657713
17.01,-0.316282376061986,0.0326425976434361
17.05,-0.415112854734678,-0.0603978697232943
17.09,-0.541316547666178,-0.146951301713579
17.13,-0.562105661284836,-0.157033100275424
17.17,-0.191001133381111,0.280702601806457
17.21,0.336790629192501,0.836170051690837
17.25,1.3227575267756,1.84060871314353
17.29,1.70087441348284,2.33064965276094
17.33,1.51140071568164,2.50186160203366
17.37,0.321190165493656,1.85717907321077
17.41,-0.511595181919374,0.479507098699232
17.45,-0.313387383665696,0.377844170631593
17.49,-0.275688886435963,0.311043447766404
17.53,-0.336509696425336,0.219037563236557
17.57,-0.346627599605061,0.208736943024216
17.61,-0.259473681065844,0.302909002924826
17.65,-0.129858141478066,0.433708012714441
17.69,-0.0428958300477884,0.509347207082962
17.73,-0.0405880687458335,0.485342115768134
17.77,-0.0920599856327575,0.39250985736063
17.81,-0.119762062305501,0.309726235776036
17.85,-0.0563062659019185,0.306412134821853
17.89,0.109522947748064,0.396145662870206
17.93,0.327125118906559,0.530838569637006
17.97,0.518876461256513,0.635454438918915
18.01,0.6292771561719,0.657112188024675
18.05,0.655845833193132,0.595925261843951
18.09,0.644166861775045,0.499973293338511
18.13,0.653974799106673,0.431296542761419
18.17,0.720430327745968,0.427075573093548
18.21,0.834782770643026,0.480199122168843
18.25,0.953630672974058,0.548441616138327
18.29,1.0273989239816,0.58287969905022
18.33,1.02852703024917,0.556050223841227
18.37,0.948063204961901,0.444840312525695
18.41,0.883942577211793,0.379771734603895
18.45,0.77729488876334,0.285801768418541
18.49,0.742309633654826,0.265617529837981
18.53,0.657007915419471,0.190348783553639
18.57,0.603639109680205,0.149545747705655
18.61,0.571107573643872,0.129227362635434
18.65,0.538770997845435,0.108162029389621
18.69,0.49528917337534,0.0737586015317637
18.73,0.43779887967874,0.0224603694674901
18.77,0.369979350081604,-0.0435635823232055
18.81,0.299406523777886,-0.11831530734732
18.85,0.235359518647663,-0.19308260363455
18.89,0.186504529794069,-0.258524643380946
18.93,0.158076386447736,-0.308173262077527
18.97,0.149157518857194,-0.341660028352393
19.01,0.15212331498159,-0.365229554851642
19.05,0.155703578838512,-0.388536177201054
19.09,0.150420256984219,-0.419309450824667
19.13,0.132964221884282,-0.459193133008537
19.17,0.106594501432775,-0.50346031626072
19.21,0.0774845820211025,-0.544680378276664
19.25,0.0497734773605254,-0.577684865771523
19.29,0.0227746117478347,-0.602416102899227
19.33,-0.00804549768542717,-0.623006805510884
19.37,-0.0476113115179704,-0.644342572740031
19.41,-0.0983353943245788,-0.669135970691737
19.45,-0.160042140284459,-0.697808027862716
19.49,-0.23236766117299,-0.730843171182023
19.53,-0.316946054718249,-0.770928816104112
19.57,-0.416641431352708,-0.82213441463023
19.61,-0.531546930054178,-0.885851056958026
19.65,-0.654606140494785,-0.956351613868145
19.69,-0.770953200997255,-1.02007265306321
19.73,-0.86314575265621,-1.05874077361266
19.77,-0.929209578256925,-1.08162717154236
19.81,-0.945644453445863,-1.05474952141832
19.85,-0.953742870919536,-1.01584879818717
19.89,-0.975646710736403,-0.997975928153697
19.93,-1.03105880553825,-1.02013591339137
19.97,-1.12013369742868,-1.08150968976566
20.01,-1.22699652151787,-1.16583719977476
20.05,-1.32519615531285,-1.24712484967174
20.09,-1.39080249020896,-1.30117220570861
20.13,-1.41358968357682,-1.31706354417535
20.17,-1.40151154685366,-1.30203236732586
20.21,-1.37590411887942,-1.27705483350346
20.25,-1.36050208380065,-1.26573549047579
20.29,-1.36861882188464,-1.28140469154701
20.33,-1.4081401486232,-1.32996216092082
20.37,-1.45982265136705,-1.39236653002609
20.41,-1.50522718009331,-1.45161912969786
20.45,-1.53016772983601,-1.49064100179204
20.49,-1.52246547812312,-1.50123814999231
20.53,-1.4919707743974,-1.48564538599323
20.57,-1.41637935902739,-1.43797241879874
20.61,-1.33186836628855,-1.38150037470722
20.65,-1.25662761442568,-1.32949994313702
20.69,-1.19083790957095,-1.28588297517549
20.73,-1.13681315203279,-1.25481233763319
20.77,-1.09531560397392,-1.23777305192975
20.81,-1.06406648149148,-1.23225674135307
20.85,-1.03706506667411,-1.23148253605986
20.89,-1.00671627048772,-1.22682248482693
20.93,-0.967952264880548,-1.2120595279238
20.97,-0.921880780594198,-1.1871489597768
21.01,-0.876264335076362,-1.15876716445483
21.05,-0.841657451335966,-1.13651569326084
21.09,-0.824926004398534,-1.12649942292486
21.13,-0.824127396758644,-1.12625749665264
21.17,-0.828616896855141,-1.12490427168537
21.21,-0.825314553656376,-1.10940991335136
21.25,-0.807884521827204,-1.0737707045426
21.29,-0.78289893947927,-1.025143350632
21.33,-0.768069095728375,-0.982030608595498
21.37,-0.782268647855396,-0.964248699065791
21.41,-0.832706720762198,-0.980040029488714
21.45,-0.907462321379825,-1.01854774838349
21.49,-0.979248373589935,-1.05352465536397
21.53,-1.01957231748226,-1.05744666952798
21.57,-1.01538304391144,-1.01812287974076
21.61,-0.977633801547246,-0.947233035722523
21.65,-0.935331967373656,-0.87436357225006
21.69,-0.917601017043651,-0.82742711804697
21.73,-0.920180169333846,-0.808589732220894
21.77,-0.990675784546893,-0.862676454860347
21.81,-1.00859926946347,-0.860461353724823
21.85,-0.945286143592819,-0.803601685133851
21.89,-0.877051154421613,-0.717374770493171
21.93,-0.819851547635531,-0.654404528199871
21.97,-0.806355953088747,-0.580100166946642
22.01,-0.724909758813648,-0.494346357269388
22.05,-0.650200221274811,-0.444760768980468
22.09,-0.550540435865185,-0.412547656670722
22.13,-0.566004570754266,-0.396377076090395
22.17,-0.637312700886973,-0.358120643360728
22.21,-0.471111448965065,-0.246043870168809
22.25,-0.256743632020711,-0.111389235101949
22.29,-0.141389043078037,-0.0454106471005122
22.33,-0.139629072423795,-0.0578269350665943
22.37,-0.175785116886989,-0.100198633245957
22.41,-0.171643873195087,-0.100703162715781
22.45,-0.0744125705424215,-0.0114147616440197
22.49,0.104914263496338,0.156692052521547
22.53,0.294735586123349,0.332495353231974
22.57,0.404314950795742,0.426294589553682
22.61,0.384557817105882,0.389858368739051
22.65,0.267937417487315,0.256382219320114
22.69,0.156883465518605,0.128824587453154
22.73,0.160317002064275,0.116491904815291
22.77,0.312582262810368,0.254014175399364
22.81,0.525048861413281,0.452991561055639
22.85,0.605839519576243,0.521745879693533
22.89,0.344684824974173,0.250176983057393
22.93,-0.379546621102332,-0.482715411946043
22.97,-1.14759329608664,-1.32025882027623
23.01,-1.90200575219198,-2.18747958075934
23.05,-1.90368043955683,-2.69273423735964
23.09,-0.798228734406751,-2.50472852962217
23.13,0.392628238254461,-1.58733592889028
23.17,0.221040167524877,-0.255405196188063
23.21,0.0103047830266054,-0.0574825914603774
23.25,-0.080138563473549,-0.0557533782069535
23.29,-0.143539423470125,-0.107777105518688
23.33,-0.222525948036572,-0.20251991617432
23.37,-0.300595224760563,-0.301924115420298
23.41,-0.34408772471245,-0.3637309546351
23.45,-0.375352584072083,-0.409533050396058
23.49,-0.324612374907344,-0.358411173236332
23.53,-0.261469433179454,-0.299851372699448
23.57,-0.236638373377163,-0.282826137017567
23.61,-0.248778532713514,-0.297956461971252
23.65,-0.257400250428125,-0.313562221057756
23.69,-0.202541050120749,-0.279676019785631
23.73,-0.213666410414666,-0.323297479455382
23.77,-0.213700357984948,-0.325622202230747
23.81,-0.194495311526048,-0.307847602297522
23.85,-0.179801740326445,-0.300761943255955
23.89,-0.174944570022596,-0.310527923056249
23.93,-0.162737034663915,-0.316633619375348
23.97,-0.115984112549373,-0.287802216169697
24.01,-0.0178868528046507,-0.204841025463111
24.05,0.121363110765989,-0.0774691643052368
24.09,0.262934567941546,0.0552580500122453
24.13,0.356350427818925,0.143122225168796
24.17,0.367899228779705,0.153316210665316
24.21,0.304855587882777,0.0940318885313403
24.25,0.219886362161024,0.0182136669062949
24.29,0.189552445100117,0.00190498941955486
24.33,0.27540733998925,0.105630546765197
24.37,0.487664112944556,0.338415706679711
24.41,0.772436350513345,0.645183546388168
24.45,1.03230445400487,0.927290587864168
24.49,1.23804763396431,1.11121822387008
24.53,1.08994920899014,1.06697344004054
24.57,0.941455307226981,0.91214475626731
24.61,0.758380149157764,0.713532256775748
24.65,0.605231345616931,0.554673997477852
24.69,0.558683817655951,0.505489809133512
24.73,0.63442762713539,0.575053633515952
24.77,0.787517425889406,0.715331264783026
24.81,0.96598005103459,0.921117663829454
24.85,1.01769328002018,0.937656465541964
24.89,1.09736586968734,0.917204684001801
24.93,1.15035037911871,0.922285933838591
24.97,1.19218662282146,0.945512834488145
25.01,1.25979366299885,0.968657588341707
25.05,1.37604702348701,1.00414501815313
25.09,1.50471108876727,1.12122005280047
25.13,1.53562234692582,1.19674774448895
25.17,1.5153132640069,1.21642240242382
25.21,1.48439678429443,1.21000465721907
25.25,1.47019245938979,1.20898446243539
25.29,1.48151825460665,1.22965383958708
25.33,1.5059458360167,1.26588412034832
25.37,1.51759376787595,1.29543164093436
25.41,1.49310758029939,1.29627427367449
25.45,1.42615798960666,1.26198635209551
25.49,1.33089715304371,1.20568511737054
25.53,1.23199285166419,1.15032242614731
25.57,1.14812534146444,1.11260176352187
25.61,1.08047551500146,1.09191029350553
25.65,1.01418826497453,1.0719438370594
25.69,0.931464942252908,1.0337381771883
25.73,0.826518907608196,0.970576791745379
25.77,0.711195375402388,0.893623455185914
25.81,0.606716398245596,0.823655087342709
25.85,0.527166383144736,0.774493357347335
25.89,0.466850791725977,0.740313969118052
25.93,0.401709086992255,0.697033711076136
25.97,0.30540653199468,0.618387068649419
26.01,0.169495602621438,0.494291334014873
26.05,0.0195324510947854,0.352127465612552
26.09,-0.118510545279509,0.224575891776486
26.13,-0.189789837072107,0.150549779683229
26.17,-0.209328828502083,0.136761977603565
26.21,-0.19338484560142,0.149150974660194
26.25,-0.203886840406644,0.133665511527385
