step,meas,filtered,pi_b,mu
2.21,-2.73862636505778,-5.65120096111194,-6.00815172310254,-6.27290662195357
2.25,-5.13395654928928,-5.63709529592225,-6.172500407291,-6.38565932271629
2.29,-4.51820758283038,-5.61965151035087,-6.23541894257951,-6.4427532360245
2.33,-5.01668598388901,-5.60067163301327,-6.23223810252593,-6.45754057523984
2.37,-5.32509668112033,-5.58564954235412,-6.195223831158,-6.44619761037024
2.41,-3.68744271597,-5.57624459854112,-6.14429494615099,-6.41999348760081
2.45,-5.76598288602948,-5.56526335166306,-6.09012537391429,-6.38544011522413
2.49,-9.7560363074035,-5.53869412832753,-6.0376895870462,-6.34573022897378
2.53,-4.03696885777167,-5.4841829035519,-5.98871915424404,-6.3020638115896
2.57,-6.8708223658261,-5.40039705661461,-5.94366893096332,-6.2443299034376
2.61,-4.3839028014292,-5.30054174172068,-5.86504751804995,-6.16608808356123
2.65,-8.22131069212239,-5.2068289292691,-5.81615877619512,-6.12617341688271
2.69,-5.86494098490315,-5.13864440371769,-5.80084188653629,-6.08545996001464
2.73,-5.47856531689577,-5.10152279981571,-5.78460642779444,-6.03103440989017
2.77,-6.24919424234205,-5.0838648466579,-5.76082595279193,-5.96437276091599
2.81,-8.07906357074686,-5.06365902139174,-5.73079450961522,-5.88894714712573
2.85,-6.32967283219674,-5.02128481506659,-5.6974838700663,-5.80767999669884
2.89,-5.431754233113,-4.9507079863448,-5.66312470551278,-5.7225886344936
2.93,-3.33457401844253,-4.86237388040744,-5.62887307544724,-5.63491718364784
2.97,-3.13005435221869,-4.77619149587511,-5.59513538209266,-5.54541568875244
3.01,-4.39765632106105,-4.70900540584917,-5.56192836999703,-5.45459282815575
3.05,-3.45843878160364,-4.66422343488606,-5.52909262827583,-5.36288385462047
3.09,-6.53359317719023,-4.6298871638321,-5.49637674745806,-5.27072825622366
3.13,-4.8557544330304,-4.58633379678036,-5.46347776510636,-5.17858656385428
3.17,-3.47370256272077,-4.51879909493872,-5.43008533127498,-5.08693000460081
3.21,-3.59292434895363,-4.4273007181429,-5.39592492108554,-4.99622390800258
3.25,-1.73884047796661,-4.32771771698398,-5.36077718160222,-4.90691186481929
3.29,-4.08729592060863,-4.2432521960257,-5.32446625030047,-4.8194007495006
3.33,-3.22635769766234,-4.19132160723868,-5.28683257926765,-4.73404687322265
3.37,-4.49004803508884,-4.17383375046412,-5.24771281524394,-4.65114559300872
3.41,-4.6406651465669,-4.17684163527031,-5.20693903670377,-4.5709270158234
3.45,-4.47764194789708,-4.17976980360011,-5.16435487205591,-4.49355869679202
3.49,-2.58501281678504,-4.16825287087173,-5.11983843805019,-4.41915413770921
3.53,-4.46176346199745,-4.14211965102157,-5.07332358867352,-4.34778483488607
3.57,-4.65806253514103,-4.11311246308797,-5.02481620654471,-4.27949369841585
3.61,-5.8724462811172,-4.09390000488446,-4.97440563584917,-4.21430818652091
3.65,-3.8851194760919,-4.08631176906072,-4.92227142902202,-4.15225188457491
3.69,-4.66292948950415,-4.0779019242251,-4.86868427522325,-4.09335341812422
3.73,-3.7515569938101,-4.05051031560269,-4.81399947687144,-4.03765174736392
3.77,-5.05402636086887,-3.99562195833777,-4.75864222597266,-3.98519722916824
3.81,-4.20861353123601,-3.92519460343432,-4.70308544391784,-3.93604833652361
3.85,-2.84546494528215,-3.86826171899433,-4.64782215397364,-3.89026444470808
3.89,-5.10295322091668,-3.85301516708373,-4.59400197545534,-3.84920205374506
3.93,-3.19952246902483,-3.8853606482318,-4.54408578471011,-3.80306747350012
3.97,-5.04169642759456,-3.93982728832083,-4.47948761251205,-3.76298517027251
4.01,-3.97397937423945,-3.97231796420183,-4.48129119008378,-3.75621949514127
4.05,-2.68177259652684,-3.94931292287722,-4.54976113161365,-3.76439178333854
4.09,-3.62310670389367,-3.8745174006989,-4.40477861993749,-3.70951930681152
4.13,-5.52821748716393,-3.79213911506487,-4.2810628884471,-3.65889026406663
4.17,-3.48671649878767,-3.75960567066334,-4.21000866265508,-3.62740623847557
4.21,-3.45484658312612,-3.80429069780254,-4.1472297665468,-3.61040012061942
4.25,-3.53393535780704,-3.89398470770168,-4.18584389888288,-3.63584536478001
4.29,-3.69382193419633,-3.94684503982751,-4.14809096935365,-3.61142085059107
4.33,-3.5174478839788,-3.88260048548174,-4.09598408941392,-3.58067697088238
4.37,-3.22035645042771,-3.6865143179129,-4.04533972082177,-3.55312481435277
4.41,-2.46562676336381,-3.44170777372391,-3.99841748789598,-3.53054952650034
4.45,-2.98728037424431,-3.29799213600905,-3.95378695254855,-3.51150267666966
4.49,-4.0753393240521,-3.38277264717532,-3.90906000494518,-3.49332543326142
4.53,-4.23663640038499,-3.70040601898224,-3.86168921203911,-3.47311201850609
4.57,-4.23215531800272,-4.08349137250196,-3.80955687078632,-3.44851557100512
4.61,-3.3042300660854,-4.2379216054404,-3.75607111293697,-3.42028423798268
4.65,-3.94469578035531,-3.87184409397602,-3.68687343957674,-3.38191805813182
4.69,-3.06889218768795,-2.84637314496984,-3.61324057604584,-3.33836612809613
4.73,-2.37198456406094,-1.26581815073507,-3.4938111455407,-3.28780822181685
4.77,0.784844603305081,0.547366737350267,-2.91024568240594,-2.81666116230816
4.81,3.25283949031859,2.18613556071134,-1.97386716274117,-2.03288702307347
4.85,3.20973577576539,3.33372183690292,-0.551169823470588,-0.817001782937865
4.89,2.61943126428913,3.88937277877123,1.53599119609105,0.875502748654
4.93,4.51598110476046,3.98258820898011,3.23329879109657,3.00448115770457
4.97,3.72572462767368,3.87628264489792,3.54431341106576,3.48220585496328
5.01,4.66843827165435,3.81935746847321,3.50576925064239,3.56974112836639
5.05,5.01869837022039,3.9316352586746,3.43754448565825,3.57887775948917
5.09,4.65998361535098,4.17787640012534,3.51592045399585,3.6629458805848
5.13,3.02656755311644,4.4312903229486,3.53518632570271,3.66811094118624
5.17,5.14875717475605,4.57609028321961,3.49986137398339,3.62692036419254
5.21,3.09663751997358,4.58289393212775,3.67759102624099,3.77874635223208
5.25,3.94756991508671,4.51613297455983,3.8872204053586,3.94864427407882
5.29,4.97493199494811,4.47950374997274,4.04468313235817,4.07940868101697
5.33,6.04043214933832,4.54291183344921,4.17201334392381,4.20365950108526
5.37,4.87016237208248,4.70028346969018,4.30059700463836,4.32743120030388
5.41,4.55151781928242,4.88185490931426,4.42861832425478,4.43703594680045
5.45,4.3465939277442,5.00683003102934,4.54592077389293,4.60498811743371
5.49,3.61017431923756,5.03783736565437,4.78479010431521,4.77546460795786
5.53,6.31932546310341,5.00158441222737,4.97710018594333,4.91863134240766
5.57,4.20226155435777,4.96568782382299,5.13383616048024,5.04667138865322
5.61,5.10269409115406,4.99104917351195,5.27614011170741,5.16873731218226
5.65,4.41545619652681,5.09302181123699,5.41644523075924,5.28880303718005
5.69,4.01986266436804,5.235603824309,5.55945596939722,5.40723596392567
5.73,3.00947048837884,5.3591270438639,5.70529148184562,5.52258831486796
5.77,5.71527232800193,5.4202315212599,5.8516586713564,5.63268418134477
5.81,4.24547744240595,5.41712673634672,5.99524590383815,5.73525751262682
5.85,4.50177884133199,5.38540358965205,6.13247771346526,5.82828154112036
5.89,5.47393678285964,5.37024393857476,6.25990218681594,5.91010481068022
5.93,4.65249633200039,5.39562116175451,6.37437241616912,5.97948423044503
5.97,4.92666053656255,5.45100326080672,6.47313657238691,6.03557518652487
6.01,3.7017520305337,5.50264058714105,6.55390099500774,6.0779212859341
6.05,5.55641743972768,5.51972556399947,6.61489263478199,6.10645604155469
6.09,5.64248991439166,5.49676696194825,6.65492437744053,6.12150690649571
6.13,5.94926665086519,5.45751645079939,6.67345687461296,6.12378784815348
6.17,7.16764843300371,5.438983540238,6.67064717995824,6.11437469542508
6.21,5.54538776207108,5.46714912226684,6.64737111470526,6.0946626346281
6.25,4.47040789122114,5.54053379183975,6.60520388424679,6.06630359004878
6.29,4.80504164143967,5.63161136250916,6.54634686447775,6.03112171516429
6.33,3.64711895782163,5.7040294274009,6.47349888301285,5.99101190312812
6.37,4.79577248594453,5.733842804223,6.38968346632129,5.94783272567678
6.41,7.51681452791129,5.72143658547906,6.2980536749091,5.90330621522028
6.45,2.42104834215629,5.68773661722442,6.20170012766152,5.85893436476859
6.49,6.52259739607128,5.65858289985508,6.10348560621254,5.81593950686354
6.53,4.21948444498457,5.64807286172088,6.00592297724578,5.77523300894001
6.57,5.6628549642382,5.65128819709487,5.91110427000441,5.73741306580722
6.61,5.49736223329009,5.65003738496884,5.82067969110867,5.70278830513082
6.65,7.64781538211184,5.62684937124311,5.73587793429642,5.67142079959559
6.69,5.13867024459695,5.57773208017895,5.65755461161555,5.64318064094405
6.73,5.45691974108974,5.51569422087547,5.58625448154659,5.61780435028858
6.77,5.9973920287724,5.4632530614779,5.52227499676095,5.59495057753878
6.81,5.82072422817063,5.43895279507458,5.46572246719279,5.57424829754849
6.85,2.635889494317,5.44620620695292,5.41655649813455,5.55533467826219
6.89,6.40917327468773,5.4709294908055,5.37462216784634,5.53788168948577
6.93,5.68830489145412,5.48899705053127,5.33967198465879,5.52161210907842
6.97,3.13145711279555,5.47894565604946,5.31138087283667,5.50630669499563
7.01,7.93204513068188,5.43278116686346,5.28935752724502,5.4918048553354
7.05,6.15186911032403,5.35932647934206,5.28623369698389,5.47800119236275
7.09,4.65512340469275,5.27899899884038,5.25291652638815,5.47262764150735
7.13,8.47265615229435,5.21349247087144,5.22384160289491,5.41260989427084
7.17,5.35639267649571,5.17607658972983,5.21141727856778,5.41566832416351
7.21,3.0095918085716,5.167203642853,5.1371380707399,5.37547239316871
7.25,5.44480404337304,5.17678021041419,5.17582954377871,5.35654749201253
7.29,5.22469778848689,5.19089308161444,4.99977394320061,5.21458946274977
7.33,4.18844562355222,5.19889070674218,5.1682341592707,5.25640515674275
7.37,3.3399533531656,5.1972643241788,5.35612457284285,5.4071951609691
7.41,3.13876472373864,5.1890801268921,5.44115011844482,5.48357133912658
7.45,5.10284390565741,5.18026520974532,5.45979549100406,5.49860134865632
7.49,6.61501677877263,5.17542894620593,5.44984893152189,5.48280454711003
7.53,6.50105977427389,5.17556418811049,5.43379746998585,5.45707268295337
7.57,4.42193543295052,5.17842039628714,5.42224312345241,5.43278682571036
7.61,4.72119936050554,5.18067309445713,5.41881207136774,5.41496129299227
7.65,6.09632081584309,5.18020233665508,5.42360184893488,5.40495787463194
7.69,4.88202122149341,5.17713514656895,5.43529157750806,5.4023240722539
7.73,6.33877825012762,5.1733626206432,5.45225394725249,5.4059095924823
7.77,5.15777285249714,5.17122258623817,5.47305311906388,5.41446492152348
7.81,4.15827186683543,5.17235124390755,5.49660543715857,5.42690920348393
7.85,6.30376282762436,5.17729788431426,5.52217941734712,5.44240889281622
7.89,5.01238224466988,5.18579687213749,5.55549866017024,5.46875766775201
7.93,5.32901616637337,5.19715463998054,5.58402652528156,5.48815972721772
7.97,3.0602252779527,5.21031416654102,5.60546530348871,5.50192027491736
8.01,5.42578921440456,5.2236418562575,5.63326446638923,5.52143657711279
8.05,4.79702450939263,5.23489690283073,5.66569362357994,5.54591471758403
8.09,6.69220004226512,5.24181507413424,5.69955550660084,5.5729379239533
8.13,3.16415445589857,5.24324744597837,5.73198908528583,5.60465491584727
8.17,4.88728100175849,5.24020033521978,5.76947634061242,5.62171359946628
8.21,3.04176332586744,5.23591258415346,5.90473089958632,5.74672593408931
8.25,4.0500190565754,5.23453649674381,5.86472955941275,5.71714278982505
8.29,4.53790198026753,5.23886887394247,5.85696269187475,5.70617937676765
8.33,3.83620620350896,5.24835588060253,5.87662790792587,5.72014498320339
8.37,3.08862661554803,5.25869989876622,5.90911392718274,5.74765163686486
8.41,2.18552241802627,5.26363409890479,5.94170931723204,5.77824224052392
8.45,6.40498797769798,5.25816382469098,5.97229643644948,5.80730198049384
8.49,4.98337925984722,5.24155037202906,6.00028614486048,5.83388304760346
8.53,4.53065938544977,5.21822002165562,6.02412041033284,5.85796000462935
8.57,3.81305612611054,5.19579565547405,6.04557901829894,5.88441211534896
8.61,4.00491867388854,5.18106898039356,6.03639623594221,5.88960685994566
8.65,6.28008587790087,5.17603122236919,6.02519982059402,5.88438007234293
8.69,5.63702770313057,5.17624690624678,5.97374491160707,5.85856808813734
8.73,6.39044010903647,5.17269932657618,6.03060532657684,5.91243480338788
8.77,5.99674724252148,5.15634389015402,6.0541133552805,5.94178276129398
8.81,6.79237880543935,5.12302685913554,6.04354137830221,5.94550809263072
8.85,4.75071636810167,5.0760757248619,6.01132267160853,5.93341135898928
8.89,5.3872129367976,5.02499041855832,5.9663642764729,5.91140728781081
8.93,3.50935945152904,4.9806958884036,5.91322322369692,5.88229748944347
8.97,4.76189549156409,4.94968985491421,5.8536599011827,5.84709818535867
9.01,6.63386505384775,4.93014227463179,5.78811395414824,5.80601503192835
9.05,6.7631231163254,4.91216550793548,5.71656609540838,5.75893186245402
9.09,3.1013472373916,4.88243992183618,5.63896171274614,5.70557583701614
9.13,4.32380640380384,4.83110331327485,5.55536138738599,5.64562747539465
9.17,4.64972140513743,4.75741037659992,5.46597149992945,5.57883540750925
9.21,5.31488471970125,4.6709321536219,5.37113455765237,5.50512013103077
9.25,6.02538197148106,4.58708214321081,5.27130533377385,5.42461922876214
9.29,5.22689739433271,4.51875678017449,5.1670161195716,5.33766560760096
9.33,4.3551349333876,4.46842179396653,5.05863415556362,5.24446025198522
9.37,2.44233341936606,4.42551945511032,5.02890332946038,5.18977774272233
9.41,6.84843298844505,4.37181173293537,4.77190194637434,5.05601136735478
9.45,5.03294401256852,4.29287636816644,4.56520410970107,4.8753365224341
9.49,5.92841043448038,4.18964325957424,4.11370247078935,4.56728165349141
9.53,3.78166368711664,4.08240878097238,4.29326300455113,4.61288770654988
9.57,4.08448319971384,4.00291270736467,4.40021203580443,4.61532055577862
9.61,4.34191659729386,3.97690753270925,4.37726466294031,4.55169535575894
9.65,3.32841449515543,4.00651983658255,4.27226137023506,4.44594373327778
9.69,2.72544774424613,4.06393366775513,4.12764450774539,4.31978304352487
9.73,5.28130045580639,4.10288200444494,3.96963158268537,4.18717523914314
9.77,5.78501641116768,4.0839010575114,3.81165116063897,4.05596461984903
9.81,3.64428602643405,3.99931570663647,3.65923761837639,3.9299670479398
9.85,3.9565101294873,3.8814761358199,3.5012970643411,3.80442800109293
9.89,3.6922646790799,3.78606485240064,3.33662584237615,3.68766184238201
9.93,3.75182154389729,3.757689599884,3.20982217027144,3.58896012505827
9.97,4.22032109496882,3.79816292237702,3.1086591038898,3.49827399976022
10.01,3.37287306910217,3.85936329926859,2.99951355107186,3.41072226424544
10.05,4.23176058376237,3.86936371864525,2.88625647665963,3.32850020729136
10.09,3.26135050786829,3.77928311886634,2.77232863435284,3.25254364005545
10.13,2.31217710811105,3.60235134468893,2.6609930568533,3.1839904790143
10.17,2.39385027842831,3.41764287251408,2.55497245037262,3.1236358841058
10.21,2.75538124134616,3.33055375678172,2.4564564324292,3.07206187322162
10.25,3.50589479809759,3.40961308243293,2.36712323248067,3.0296405839092
10.29,3.98967700004583,3.63718276863198,2.28828873422238,2.99655804855359
10.33,4.23635707834825,3.90697288854575,2.22103357533587,2.97284660811137
10.37,3.83147850369843,4.07479160369498,2.16628198868918,2.95840758020915
10.41,4.0221114753143,4.03590697031034,2.1248126705764,2.95302750903836
10.45,4.64334529738822,3.78383293606282,2.09722899540132,2.95637376719338
10.49,3.53425265443317,3.41435398893734,2.08391488989879,2.96798280492894
10.53,2.49796892550326,3.07104548768955,2.08499435974563,2.98725326710603
10.57,2.88167220715095,2.86471115180066,2.10030096646108,2.96645514108462
10.61,2.75215638654644,2.81590153606811,2.0471401422828,2.9269774094054
10.65,3.20106548881949,2.85554268517344,1.98281788551302,2.81784323482803
10.69,2.90717381864613,2.88196929607948,1.89762934160953,2.70425320523682
10.73,2.78678490694393,2.83658083220432,1.80363442943143,2.57011874046587
10.77,2.76163966568555,2.74830392514397,1.72418447627276,2.42629942815764
10.81,2.90660380178518,2.71718228956089,1.65256972972649,2.30127861021945
10.85,2.79649890247846,2.84697150552135,1.63272564952521,2.19217703615993
10.89,3.11559990167804,3.1700246995975,1.66173736086961,2.12099785441566
10.93,3.28215855095479,3.61329619057524,1.75563653366684,2.10212737842941
10.97,4.2013316805181,4.02835934763961,1.95208815642722,2.1596153235981
11.01,4.69975147730315,4.26782374435945,2.2651544798169,2.29173889397583
11.05,4.34171835758669,4.2616899186457,2.70332937205797,2.53804682472047
11.09,3.8545508703753,4.04832872083358,3.06816863236303,2.90726685594045
11.13,3.44889003179244,3.74443273724538,3.14355440942382,3.42461685567841
11.17,2.95826012177084,3.47649188483702,3.18156677224124,3.55347656225469
11.21,3.2192769567815,3.31817248548812,3.21187311707938,3.55702117252221
11.25,3.70103097758287,3.27010120214455,3.24999856705865,3.54041561799523
11.29,3.58544364542139,3.28771223651375,3.28821288200221,3.51664823671438
11.33,3.09734845603046,3.33069931890206,3.2315551963169,3.45455224553426
11.37,3.40018748556366,3.39585812390734,3.20756768404262,3.39625688859257
11.41,3.39848431226984,3.51068625069823,3.21329424574746,3.3543280816728
11.45,3.76809090223524,3.69599851566007,3.21966289759779,3.31658744432861
11.49,4.12905293229941,3.92965462418936,3.21402261909132,3.27663498886466
11.53,3.57775191200551,4.143197187119,3.19431623073463,3.23179532869755
11.57,4.71893236562743,4.25878245677396,3.162523934086,3.1813082838994
11.61,3.98743310048149,4.24241580528478,3.1215741632673,3.12591573304655
11.65,3.68936091101397,4.13372520102399,3.07422332595397,3.0673487132038
11.69,3.91631875631313,4.02469210268087,3.02281835211193,3.00738930888222
11.73,4.29477930134565,3.99327667234944,2.96920115298693,2.94726072085361
11.77,4.43467830131732,4.03098438319782,2.91464504154515,2.88759795339377
11.81,3.77043165262278,4.0134360571255,2.85989479591908,2.82870593015794
11.85,3.40365455246443,3.74140127107428,2.7864838075331,2.75807750394375
11.89,2.940218138909,3.03830167578484,2.77155085131486,2.73888558580015
11.93,2.53275076722403,1.85397659090298,2.69694688668221,2.66854471655975
11.97,0.294386956495687,0.316297026765108,2.25968855464664,2.30144059411685
12.01,-1.5659135978741,-1.30188541285056,1.63286830565657,1.79406765918877
12.05,-3.41836330559764,-2.68749023641314,0.722869680314098,1.08076379615074
12.09,-2.75779414738525,-3.61194939075018,-0.540868659726357,0.0767248565081147
12.13,-3.71703562710143,-4.01433143756785,-2.17521071139259,-1.22129621351608
12.17,-4.85846142226911,-4.00503709832866,-3.82141275253822,-2.86892024136343
12.21,-4.52030819918992,-3.79502823548506,-3.99553572445921,-3.90305668791058
12.25,-4.96009794930959,-3.59254999550584,-3.94078944107701,-4.00541631446316
12.29,-2.78124615517223,-3.52071655547153,-3.89246418158073,-3.99541836725081
12.33,-3.07929056159485,-3.59140051755647,-3.87111114054317,-3.96921547010987
12.37,-3.61169084350014,-3.73671140822247,-3.87046117138912,-3.94642204674334
12.41,-4.31096498531434,-3.86975556467226,-3.88298505941798,-3.93176515949278
12.45,-3.46355851533153,-3.9369424961024,-3.902872049939,-3.92498567722388
12.49,-3.92138781787034,-3.93683696023764,-3.92604694653187,-3.92396694556929
12.53,-3.57885803674429,-3.90446603143423,-3.94978924675105,-3.92615071505897
12.57,-4.89216625685903,-3.87941547768122,-3.97234793483747,-3.92921598942664
12.61,-4.08111457105741,-3.88066152946661,-3.99261457511457,-3.93131651807987
12.65,-3.10458474597484,-3.90122928078612,-4.00986832254535,-3.9310923423086
12.69,-3.83144716347074,-3.92044810430292,-4.02359670201413,-3.92759918509622
12.73,-3.48929953257283,-3.92135045858967,-4.03338675055487,-3.92022040048179
12.77,-4.51507089010851,-3.90084001650128,-4.03886995701264,-3.90858094859947
12.81,-2.69472897413525,-3.868180406742,-4.03969984648977,-3.89247212678523
12.85,-4.06112403174103,-3.83610743934485,-4.03554578920939,-3.87179586903041
12.89,-3.2773042377765,-3.81245023604382,-4.02609551918065,-3.84653195962592
12.93,-4.41154593438642,-3.79745584956504,-4.01106515404592,-3.81672302045555
12.97,-5.54283269518996,-3.7865713328162,-3.99021625157925,-3.78246907143609
13.01,-4.11380553727382,-3.77487145218374,-3.96337689392734,-3.74392650690059
13.05,-4.61314386027561,-3.75968388571535,-3.93046211349279,-3.70130965082094
13.09,-3.73244319399203,-3.74072851145454,-3.89148998417799,-3.6548932220315
13.13,-5.33016736908608,-3.71917698696125,-3.84659184729408,-3.60501296641225
13.17,-2.86432423083191,-3.69681988407098,-3.79601607769509,-3.55206207070413
13.21,-4.20228713406444,-3.67507901361316,-3.74144397710996,-3.49865221479728
13.25,-5.4733668008146,-3.65325892943897,-3.617925586612,-3.45039636701738
13.29,-5.29751380462189,-3.62709586734223,-3.69463787408986,-3.47174384591753
13.33,-4.04508599961392,-3.59050569424397,-3.75703016184836,-3.464091936487
13.37,-3.65801930344914,-3.54244471851914,-3.84970183851419,-3.52989794191405
13.41,-4.23446903817723,-3.4960270212984,-3.73348702982224,-3.44972437014146
13.45,-3.43120531144427,-3.48156545887283,-3.67721900306872,-3.32997889963771
13.49,-4.22054329078552,-3.53454527806021,-3.54776086394892,-3.32357139153139
13.53,-4.59954499021905,-3.66714210775305,-3.36051431950146,-3.15214768635386
13.57,-3.35263014190605,-3.8350710480396,-3.07143593784698,-2.91277898193609
13.61,-4.23862945148443,-3.9216672044328,-2.8725585453504,-2.75798322672216
13.65,-2.71553962409578,-3.75889854573296,-2.46024868507888,-2.58538525715224
13.69,-3.51693380389196,-3.18787128748095,-1.98069557346248,-2.1859020875592
13.73,-2.67268551505287,-2.13704880525673,-1.33998854657591,-1.73353684025379
13.77,-1.58797838235152,-0.679627153972437,-0.583859772231854,-1.11029621002068
13.81,1.14345471386056,0.965085288774219,0.406099466574439,-0.310541565058386
13.85,3.63903193816499,2.49646115801391,1.51842074950892,0.699024619410515
13.89,3.56647952948087,3.63947593383563,3.15074686549011,2.05676933104471
13.93,3.65142208078013,4.24569170458702,3.93550847542112,3.58684106746665
13.97,5.50742524991469,4.34108525158864,4.00673865592172,3.90859430722479
14.01,4.64919284613435,4.09964449737929,4.01293576402839,3.96332570440361
14.05,4.01860103685536,3.75862313009466,4.02230292374295,3.96732643383579
14.09,3.81077133267689,3.51855868450472,4.04031714273057,3.96132603324606
14.13,2.67517470023745,3.47442444615294,4.06500116532538,3.9572931651799
14.17,3.56021379193567,3.60384482981976,4.09414656184826,3.95890701070822
14.21,3.70195464731903,3.80758037628825,4.12550878423623,3.96619817250699
14.25,4.44888219524658,3.97393374645773,4.15675510902158,3.97755342797179
14.29,5.18847361917078,4.03327242317882,4.18577598792602,3.99082970974352
14.33,3.76106781807127,3.98073849014252,4.16664947143541,3.97649857814653
14.37,3.43566818359228,3.8646217030604,4.22305543880785,4.00949926032901
14.41,3.11422637246929,3.75349282172206,4.26214199285901,4.04480108183058
14.45,4.0570708872044,3.7008550747344,4.31307001736769,4.0616028361562
14.49,3.38730907496253,3.72249868634542,4.33020767552694,4.06509229311958
14.53,2.41603395692715,3.79359857029715,4.40797409335669,4.1314759667177
14.57,3.24211989457392,3.86425526961802,4.44525180457678,4.08294249031549
14.61,3.23789734600851,3.88572846843701,4.23302908117318,3.98720763858496
14.65,4.99518942134597,3.83575283963913,4.10613466563792,3.93469056315876
14.69,3.72491997255288,3.73108362481307,4.05416955600479,3.91139208332003
14.73,4.5923791952979,3.62014196601058,4.03861277779249,3.89999156413356
14.77,2.6193108717023,3.55796929125889,4.03377203967992,3.8901702730465
