step,pi_b,mu
9.25,6.22555081254052,3.55992437147536
9.29,3.24506571932881,0.555213932987182
9.33,-1.41322786974486,-4.06435704710052
9.37,13.8555844552635,9.96517842295824
9.41,12.9941324477634,9.90352831638619
9.45,8.56140506380588,5.98835643556984
9.49,6.04835310198997,3.86115931631119
9.53,5.76552298843205,3.81392382826165
9.57,6.50035591023614,4.82594049498243
9.61,7.13551798379391,5.80619357448458
9.65,7.04966894656303,6.07868055434593
9.69,6.24305357365716,5.59378807741071
9.73,5.16964609285867,4.80492774309741
9.77,4.35819742259644,4.2634305728023
9.81,4.07621118865941,4.24169713956868
9.85,4.14326631438796,4.50216274289746
9.89,4.51603244657197,5.0551889333216
9.93,4.52987136158237,5.22695283232203
9.97,4.15208134906121,4.88728120468274
10.01,3.61929568479389,4.41570092790031
10.05,3.16041309862291,3.99639603879564
10.09,2.91013544620026,3.74017955406707
10.13,2.86733569212019,3.65857424546392
10.17,2.90942302650852,3.65238277454536
10.21,2.8953552596327,3.59136318210208
10.25,2.76006217373793,3.407736825788
10.29,2.54051749865093,3.13597185348126
10.33,2.32773074510552,2.86938881145195
10.37,2.1924213716678,2.68189365182186
10.41,2.14067665464722,2.57951141225286
10.45,2.12474161007255,2.51156967531892
10.49,2.09014252249132,2.42024238601493
10.53,2.01718041532922,2.28334700488459
10.57,1.92612885256023,2.11941615934692
10.61,1.85081438773322,1.95858209810213
10.65,1.80203092756787,1.81645194758601
10.69,1.75460427769424,1.67205286596116
10.73,1.69433756428914,1.50644822025923
10.77,1.62920733006661,1.33177437282967
10.81,1.58981646161245,1.19272135076572
10.85,1.62630626737181,1.132524629607
10.89,1.74051711591679,1.15835182055931
10.93,1.85364998980726,1.21052142878748
10.97,1.88160311732944,1.20175227750519
11.01,1.77787256221571,1.08065287104761
11.05,1.58630583997451,0.890617014347413
11.09,1.39872714924477,0.75764845110443
11.13,1.39374551399286,0.786917525933969
11.17,1.53048250691756,0.993439444443524
11.21,1.67631708120794,1.23870171054704
11.25,1.62592157871,1.30945001861881
11.29,1.20533627954177,1.06490394071744
11.33,0.480522254409081,0.395592373840785
11.37,-0.271011314283813,-0.307024351596079
11.41,-0.8367369183651,-0.673775092131779
11.45,-0.990877205102127,-0.620050514467753
11.49,-0.813586026835914,-0.337151251564208
11.53,-0.675525169722389,-0.155631687670775
11.57,-0.983225648645437,-0.405397804139774
11.61,-1.8446640578725,-1.1781413546826
11.65,-2.87660294770452,-2.12216936733676
11.69,-3.29607463812474,-2.48381079130143
11.73,-2.28291752221651,-1.44602866989182
11.77,0.567979060910341,1.41014243548067
11.81,4.95783045779147,5.79933019544304
11.85,1.75106188766162,3.69234461768188
11.89,-8.1796323798007,-6.44468639864073
11.93,-5.90759248865633,-4.35550703216533
11.97,-4.07275559881625,-2.58926712615181
12.01,-3.9640281376708,-2.72444572944516
12.05,-4.7774018821192,-3.72179907063755
12.09,-5.54915121252585,-4.51376811413472
12.13,-5.85287516139358,-4.76066542470081
12.17,-5.72197458045853,-4.62704856095375
12.21,-5.51810020345608,-4.42893964212884
12.25,-5.5534441016277,-4.49931926323664
12.29,-5.9397340060065,-4.90115542031394
12.33,-6.54130337313392,-5.51489627200825
12.37,-7.09631478958693,-6.09435179982297
12.41,-7.41172108059167,-6.43809771823249
12.45,-7.48283183655099,-6.53126152876096
12.49,-7.47263342573039,-6.53730653992117
12.53,-7.58219880609265,-6.66335855407493
12.57,-7.9108299247276,-7.01086887477822
12.61,-8.40057189693972,-7.5185238157653
12.65,-8.8924575036748,-8.02377936905025
12.69,-9.24394800360165,-8.38408881495059
12.73,-9.42202160398484,-8.56858776707778
12.77,-9.51292941360119,-8.66460172654374
12.81,-9.65234163484564,-8.80689847401939
12.85,-9.93175746193066,-9.08576991054512
12.89,-10.3452526456524,-9.49540826498426
12.93,-10.8055448695253,-9.94988674963376
12.97,-11.2093509608877,-10.3474144972446
13.01,-11.5032673296759,-10.6355836674492
13.05,-11.7084962603579,-10.8363771057045
13.09,-11.8953893243371,-11.021239558571
13.13,-12.1318519064607,-11.2595816365535
13.17,-12.4419653551121,-11.5770822707549
13.21,-12.9392801868213,-12.0801278713236
13.25,-13.2478931484666,-12.3457554870395
13.29,-13.3338078033199,-12.5943902898354
13.33,-13.5007781679624,-12.8587704852262
13.37,-13.7874101191528,-13.129668989378
13.41,-14.051778076574,-13.3598135691941
13.45,-14.1980357751424,-13.5408608754038
13.49,-14.2734861751041,-13.7215305642305
13.53,-14.351583100084,-13.942342375316
13.57,-14.3854067311934,-14.0963658714234
13.61,-14.3776582184923,-14.1731938399558
13.65,-14.3444004186397,-14.2154304174935
13.69,-14.1901030154169,-14.2237803890734
13.73,-14.0927259112828,-14.2370185114278
13.77,-14.0339225195551,-14.2853995014523
13.81,-13.9573126315282,-14.3072598060948
13.85,-13.7976387672578,-14.2855662576391
13.89,-13.5385749836732,-14.1637451989925
13.93,-13.3133733490971,-13.9750646760596
13.97,-13.0321948276935,-13.7345284764324
14.01,-12.6406725783043,-13.4931474341202
14.05,-12.2636852723643,-13.2876125349987
14.09,-11.9708975472281,-13.127244655488
14.13,-11.7216239821583,-12.9765676890037
14.17,-11.427367912745,-12.784222034071
14.21,-11.031349858061,-12.5117587327089
14.25,-10.5428333713562,-12.158929932957
14.29,-10.0216768459637,-11.7711199203296
14.33,-9.53825535340146,-11.4155251675004
14.37,-9.13405787311099,-11.1419973321343
14.41,-8.77822839633577,-10.91247030258
14.45,-8.41854805458228,-10.6807834562622
14.49,-7.97440184158908,-10.3698973447027
14.53,-7.43010886602315,-9.9478176517507
14.57,-6.84559918571886,-9.4656332543333
14.61,-6.24267218513938,-8.97533248266355
14.65,-5.7338342269621,-8.55424524521602
14.69,-5.34354393033538,-8.2226077063466
14.73,-4.99469544707296,-7.9089562049732
14.77,-4.57596278569581,-7.50476963797839
14.81,-4.03283835108973,-6.950176096628
14.85,-3.41722458350213,-6.28947644746558
14.89,-2.86026654313733,-5.65099543363558
14.93,-2.48182605304625,-5.15585040788246
14.97,-2.29652682368559,-4.82065297822948
15.01,-2.18927780897213,-4.53144536392832
15.05,-1.99108303937972,-4.12038074225723
15.09,-1.61212818109471,-3.50005936397482
15.13,-1.13564961433419,-2.75763530646487
15.17,-0.788901556428682,-2.12524757800297
15.21,-0.788290804130762,-1.82464074859176
15.25,-1.15399323766436,-1.8815981196892
15.29,-1.63348517312123,-2.04941917159118
15.33,-1.82121954441544,-1.9284434444276
15.37,-1.4353388325327,-1.2425107510438
15.41,-0.590782434473057,-0.111830051625605
15.45,0.122043376642887,0.86851531202735
15.49,-0.151458114670376,0.839957285944827
15.53,-2.33699270711854,-0.986389379288663
15.57,-6.09787448543676,-4.57004723881328
15.61,-10.9104356982379,-9.34474800548954
15.65,3.30141764704567,6.99210818101854
15.69,4.48043912424138,6.0948434855556
15.73,1.40536798621489,2.03679754689285
15.77,-0.403926839255693,0.308015131907506
15.81,-0.428956402956274,0.720403740223738
15.85,0.454896981106938,1.92002222736524
15.89,1.17742816675902,2.77430797799548
15.93,1.21910839327587,2.84879222876931
15.97,0.767600846184365,2.36144904031681
16.01,0.345809428933137,1.82548182927277
16.05,0.328851631694477,1.64529820187541
16.09,0.71571891207882,1.89230707176695
16.13,1.22540727360744,2.34116801577934
16.17,1.55267769038249,2.68282885857852
16.21,1.57363728424278,2.74439515661131
16.25,1.38706345978149,2.57607133139518
16.29,1.20640759988135,2.37529021911045
16.33,1.200986336247,2.32736902431508
16.37,1.39376006702614,2.48217563347426
16.41,1.669472173347,2.74252640035465
16.45,1.87046547724595,2.95359006638446
16.49,1.9054725137625,3.01664820065228
16.53,1.79837592035181,2.94601832628604
16.57,1.65300048719037,2.83908411329166
16.61,1.56944066737507,2.79369810356266
16.65,1.5759961633108,2.83879394288174
16.69,1.62185351899271,2.92531088709971
16.73,1.62724832485655,2.97505615578579
16.77,1.28117303667168,2.74826142138178
16.81,1.45200349351267,2.87566228530086
16.85,1.50317836381099,2.88393758191908
16.89,1.25070489331198,2.75464957451683
16.93,1.05872362597589,2.69440539449958
16.97,0.868775414227219,2.62846383548395
17.01,0.3422795194322,2.53548378931465
17.05,0.234547344177187,2.3566171504468
17.09,0.323197041671826,2.27574683417508
17.13,0.450563812607257,2.19198223593612
17.17,0.497034976452383,2.10559975654136
17.21,0.502638172624572,1.99855511451612
17.25,0.294614786947122,1.84439220253971
17.29,-0.013507864162051,1.60809425623425
17.33,-0.301238963392549,1.31629338829505
17.37,-0.479158146890416,1.02759735726216
17.41,-0.582652052319705,0.77490189430403
17.45,-0.503784547067522,0.592164233759561
17.49,-0.451203862999193,0.411632608039159
17.53,-0.476267085678792,0.151480579650567
17.57,-0.56387452818463,-0.193409840844264
17.61,-0.642169028288107,-0.55670427125669
17.65,-0.619422410719585,-0.837413145935807
17.69,-0.450944723363021,-0.978636507139006
17.73,-0.194749260087642,-1.0292493811129
17.77,0.000933530299080942,-1.13006034360883
17.81,-0.00953517925377234,-1.41676731555944
17.85,-0.250237133574879,-1.90020529062409
17.89,-0.571192888725395,-2.41724791159922
17.93,-0.723951681782294,-2.71047780906452
17.97,-0.537772391162278,-2.60591895036434
18.01,-0.0817017031701983,-2.17400498634009
18.05,0.318823282001222,-1.74440093853084
18.09,0.262880838940807,-1.72425564152941
18.13,-0.428821128812954,-2.30115777699616
18.17,-1.48207229503565,-3.21124157664359
18.21,-2.17551842898535,-3.74475103261186
18.25,-1.63164940082227,-3.0356508387791
18.29,0.736079335050664,-0.507430428968882
18.33,4.86233557534558,3.76680727509552
18.37,0.561898924427166,-2.37763950191815
18.41,-8.09848377841297,-8.2318514872696
18.45,-4.06038405137481,-4.1478818966773
18.49,-1.43041718395162,-1.79359347421279
18.53,-0.911403929867763,-1.20364502016833
18.57,-1.54569602702054,-1.68196560300376
18.61,-2.10476746046992,-2.19838808263792
18.65,-2.2043861921352,-2.28139427858948
18.69,-1.99814755282093,-1.99277459339023
18.73,-1.67061692949489,-1.58598377146646
18.77,-1.32286809318428,-1.2404503049035
18.81,-1.03486281854618,-0.995973266953808
18.85,-0.852912013302392,-0.812790357318177
18.89,-0.73382979656852,-0.638453905350412
18.93,-0.584720245298492,-0.440771057115768
18.97,-0.370270589187271,-0.223852250713652
19.01,-0.142541883773143,-0.0231643778859461
19.05,0.0488292427239898,0.140545808439484
19.09,0.249399248620305,0.315411298326771
19.13,0.573432632251007,0.601784729054637
19.17,1.07291634969516,1.04546243444733
19.21,1.63305070658073,1.53665845396757
19.25,2.01052705168705,1.83778869953157
19.29,2.0113246403705,1.75617664729704
19.33,1.68255150372026,1.33874971565501
19.37,1.35900141313989,0.921562303904453
19.41,1.48791543404326,0.954359526347485
19.45,2.3074429409558,1.67787327414342
19.49,3.57673408672932,2.85359977364619
19.53,4.558090525633,3.74618051162607
19.57,4.31618489787647,3.42272210165554
19.61,2.20172061638214,1.23638145522132
19.65,-1.74714356816419,-2.77227141464765
19.69,-6.72926341934009,-7.79975786604002
19.73,-2.54074514370521,-5.17019876119389
19.77,7.82762194970511,5.72031160452881
19.81,6.4360451171118,5.11200273690324
19.85,5.39589569701939,4.06732073173023
19.89,5.90535541941135,4.55274297560788
19.93,6.70714594293669,5.37640898564211
19.97,6.91403768106586,5.64403807329445
20.01,6.42068780742717,5.25618286840974
20.05,5.66146661338421,4.64228730059304
20.09,5.13106186514052,4.27684079299646
20.13,5.04816552986164,4.35263022536369
20.17,5.29290317443044,4.74652582184888
20.21,5.57326974318541,5.18391022643729
20.25,5.65921586244693,5.45187745110036
20.29,5.49923437114185,5.50196504802646
20.33,5.34690458951758,5.57332946149613
20.37,5.29105804933605,5.73215596770715
20.41,5.43607934656101,6.08195057664598
20.45,5.72019081905693,6.56651569307231
20.49,5.98455627067262,7.0250308992279
20.53,6.23927295977129,7.54048826387716
20.57,6.03508330984289,7.45405069103108
20.61,5.92487700846479,7.46614381781098
20.65,5.99750972451245,7.6679833745286
20.69,6.2709922488928,8.0671747917542
20.73,6.64866669445603,8.551781242861
20.77,6.98118969378363,8.96729971941605
20.81,7.15122187883241,9.19452859278044
20.85,7.15240116187704,9.22744543282422
20.89,7.09378906078424,9.17563270156858
20.93,7.12625581045104,9.19073935083484
20.97,7.3401664279309,9.36440246871828
21.01,7.70461167369643,9.66777985757586
21.05,8.08944291316997,9.97359582817484
21.09,8.35430135270557,10.1449570643643
21.13,8.44291064520673,10.1293088889412
21.17,8.41743160359405,9.99244853815376
21.21,8.40895182317627,9.86874047497657
21.25,8.51823898903041,9.86169062561774
21.29,8.73631248363788,9.96442975521845
21.33,8.94264054952388,10.0578935360199
21.37,8.9867125523098,9.99242750099565
21.41,8.80054488094489,9.70035942598274
21.45,8.46463780400911,9.2620463763319
21.49,8.17639103800392,8.87439679392197
21.53,8.13265457017609,8.73353616657258
21.57,8.39689345189131,8.90208521315549
21.61,8.83719475248172,9.24726854208018
21.65,9.18150204946999,9.49623102293285
21.69,9.16430558677286,9.38309173232002
21.73,8.63513743534057,8.75313090480896
21.77,6.84083230568663,6.75789775843024
21.81,6.27431970887609,6.20203337211304
21.85,6.1683781828951,6.11941248922869
21.89,6.14888384552907,5.98217389301308
21.93,6.13496689838106,5.87896081735356
21.97,6.14562790475487,5.54929242890174
22.01,6.01302143234477,5.24586382460528
22.05,5.56510721133757,4.75446793941552
22.09,4.94336906729345,4.09069435998557
22.13,4.33175029400623,3.42834635566913
22.17,3.96688110427391,2.95144673240678
22.21,3.85219740195525,2.73568976799493
22.25,3.73491098435841,2.70078143627084
22.29,3.44650950485115,2.34777436057077
22.33,3.0228115668147,1.74655287219447
22.37,2.46505717185959,1.0002485619451
22.41,1.90897799410069,0.283707986097411
22.45,1.4809083092442,-0.235206591167703
22.49,1.20068080891018,-0.522270907228606
22.53,0.960082049955108,-0.708358995353169
22.57,0.599726515400391,-0.998271606120447
22.61,0.0317200955378816,-1.51890664676367
22.65,-0.677775195717924,-2.21597299824876
22.69,-1.33341321876837,-2.87696302264798
22.73,-1.73809910054343,-3.27381327012164
22.77,-1.84124925519976,-3.33126634834842
22.81,-1.79951958003551,-3.20017923040568
22.85,-1.89175410765366,-3.17177968706464
22.89,-2.32969606103615,-3.47756484789772
22.93,-3.0889319976999,-4.10774669843718
22.97,-3.88879986398634,-4.78347412310394
23.01,-4.35400973617553,-5.12694713737885
23.05,-4.28532722029501,-4.91366261311771
23.09,-3.80805911854313,-4.30410269694274
23.13,-3.35595229239104,-3.75006664269272
23.17,-3.36528663166681,-3.61287579148097
23.21,-4.02505790436261,-4.083791977501
23.25,-4.87804083049085,-4.7671398222741
23.29,-5.03379654290683,-4.78382833737225
23.33,-3.59942274548827,-3.23438522134675
23.37,-0.17660204464561,0.282276447825228
23.41,4.83921871160426,5.37785832346433
23.45,-11.8080686961192,-10.8145440497926
23.49,-7.22878754509204,-5.98204727319129
23.53,-2.52944005536782,-1.03967904886438
23.57,-1.43974085801967,0.0654422566476249
23.61,-2.52539484776184,-1.32536022885956
23.65,-3.93351744570054,-3.12727263273522
23.69,-4.65542650873092,-3.9973970419352
23.73,-4.54165808565077,-3.7187773261318
23.77,-3.98557327815683,-2.87502014656769
23.81,-3.47161699442102,-2.23168531951314
23.85,-3.29392799753467,-2.22818867226468
23.89,-3.51471215681374,-2.81293261640079
23.93,-4.00421769987237,-3.62648275526913
23.97,-4.54983522886358,-4.2990133330905
24.01,-4.98378953374701,-4.67243453324518
24.05,-5.26595284329304,-4.83242222316996
24.09,-5.47441880069093,-4.97865533478453
24.13,-5.7155208555391,-5.25114334807823
24.17,-6.02546665491678,-5.63475274579707
24.21,-6.34034082872989,-5.99182372827075
24.25,-6.55509164300334,-6.18082488505796
24.29,-6.62006758635855,-6.16744321847925
24.33,-6.59449771497279,-6.0510899078341
24.37,-6.6123655651632,-5.99556621595421
24.41,-6.78670839871634,-6.11882210062279
24.45,-7.12648881111147,-6.41946320680856
24.49,-7.57683426975432,-6.82987513426293
24.53,-8.09472402970871,-7.22986372036675
24.57,-8.03312407737625,-7.25447142203631
24.61,-7.9153673250068,-7.15995259758211
24.65,-7.90039398866046,-7.1213477354329
24.69,-7.95035254993986,-7.16298608274118
24.73,-8.00500345370864,-7.26385653990786
24.77,-8.03936125145755,-7.38524371871852
24.81,-8.21245516412129,-7.95357506679552
24.85,-7.80992143397253,-7.48549351899975
24.89,-7.38695669619055,-6.39380131756035
24.93,-7.34377364290002,-6.8740362177095
24.97,-7.33810524321764,-7.21765637737636
25.01,-7.15583667967148,-7.23034524354351
25.05,-6.87145866283756,-6.89105770100995
25.09,-6.5581040314393,-7.01792524484478
25.13,-6.3916448990723,-7.02234754648069
25.17,-6.13041440734491,-6.76717520714637
25.21,-5.75974250550169,-6.45624464258697
25.25,-5.3820156195138,-6.24442149965588
25.29,-5.0902209226929,-6.115497411668
25.33,-4.87995647146812,-6.00730166675679
25.37,-4.67181662208896,-5.88319407658203
25.41,-4.39604098470625,-5.70426058516172
25.45,-4.0462112366759,-5.437541889012
25.49,-3.67055977308183,-5.10415252355899
25.53,-3.3330581699628,-4.77480633375464
25.57,-3.07935164912744,-4.5105135547392
25.61,-2.91779373326806,-4.32099316201251
25.65,-2.81687215525888,-4.17050208872487
25.69,-2.72206170578142,-4.00657388974361
25.73,-2.58629661185881,-3.78822015230693
25.77,-2.39476194879377,-3.50478692109827
25.81,-2.16721559731154,-3.17802959652253
25.85,-1.94014856023083,-2.84656438996089
25.89,-1.74616730228294,-2.54581549594745
25.93,-1.60488912386841,-2.2981326252674
25.97,-1.52532167573695,-2.11457327837125
26.01,-1.51048926757989,-1.99755716747738
26.05,-1.55155354042505,-1.95144556871526
26.09,-1.62817407910615,-1.93371362153455
26.13,-1.69743353952233,-1.91912400185739
26.17,-1.7069491187827,-1.85977120163609
26.21,-1.61992914954012,-1.70623131373473
26.25,-1.44063736651409,-1.47070224949228
26.29,-1.22375254902164,-1.19169763361253
26.33,-1.05395531053123,-0.976828462475982
26.37,-1.01084324965189,-0.887671643706186
26.41,-1.11446857820091,-0.934514424507693
26.45,-1.32840181435802,-1.12640147982661
26.49,-1.53873113093144,-1.30486347720355
