step,pi_b,mu
0.01,-0.167161838491068,-0.167161838491068
0.05,1.43900483053424,1.35003574643347
0.09,3.18288420333505,2.82276357814056
0.13,4.46471942682377,3.54893367024098
0.17,4.92609797036308,3.10257744465007
0.21,3.49147755149205,1.10432283261458
0.25,2.11839573601478,-0.569675253113373
0.29,0.726113817231319,-1.81130187917053
0.33,-0.988344695382789,-1.63374748340236
0.37,-0.324158280044217,-0.864398049176151
0.41,0.389745411861784,0.0852214836227976
0.45,1.01683142532841,0.671981072931734
0.49,1.30781137329145,0.89305897143424
0.53,1.25101633393243,0.794846312937924
0.57,1.02492670678729,0.5385203020288
0.61,0.844954409078799,0.323137348718047
0.65,0.835255556254598,0.286327797445301
0.69,0.988230452809754,0.430333364887415
0.73,1.05332969550633,0.542949158474769
0.77,1.27459955141177,0.723879809068825
0.81,1.36008298762851,0.780514356705615
0.85,1.2622887617158,0.68127041729365
0.89,1.11713934339939,0.598007707843108
0.93,1.02453145972445,0.450556868016731
0.97,1.01875776152008,0.398663730619173
1.01,1.05697051804825,0.42654803033364
1.05,1.06398588120398,0.449050321331184
1.09,0.98873286372581,0.392320261188743
1.13,0.831818754509166,0.247162940297201
1.17,0.635863499667906,0.0608823174714512
1.21,0.451534274850591,-0.112447363209228
1.25,0.302529957485516,-0.250001659411984
1.29,0.172041902459236,-0.368219452758217
1.33,0.0183010313702869,-0.506499072123807
1.37,-0.194252235393947,-0.698549982228972
1.41,-0.471695158011313,-0.949561507362299
1.45,-0.789997707054145,-1.23465156290971
1.49,-1.11363226608038,-1.51742290639353
1.53,-1.41773424020688,-1.7726768736517
1.57,-1.6989677629462,-1.9974429029499
1.61,-1.9705733595465,-2.20579297437459
1.65,-2.24820009876574,-2.41447877430982
1.69,-2.53780158136824,-2.63079692021112
1.73,-2.83313929125806,-2.85008459005776
1.77,-3.12219065758339,-3.06203371689233
1.81,-3.39562261032318,-3.25901082071363
1.85,-3.65064943502085,-3.43978168822372
1.89,-3.88877615564144,-3.60717822993941
1.93,-4.11110573362547,-3.76336923045981
1.97,-4.31587653440199,-3.90738311503599
2.01,-4.28418651058499,-3.89799317858681
2.05,-4.58287254300138,-4.08847090445252
2.09,-4.79921623165691,-4.22694526772472
2.13,-4.99870735795027,-4.38711092618482
2.17,-5.62057980753759,-4.87410647401819
2.21,-5.1989556316375,-4.51797306848931
2.25,-4.90087123520383,-4.25837900493214
2.29,-4.75849021838298,-4.12701360385531
2.33,-4.69113338324582,-4.05846838059246
2.37,-4.65290728383614,-4.01311388560231
2.41,-4.61396604468406,-3.96615317845389
2.45,-4.54289533098243,-3.89312719411353
2.49,-4.41385540383041,-3.77166693648465
2.53,-4.2228226093294,-3.59554080506976
2.57,-4.04041719563169,-3.36079544429341
2.61,-3.7876601031771,-3.13501176843244
2.65,-3.62807487986601,-3.04184262443315
2.69,-3.43440923214444,-2.88949725559007
2.73,-3.22126878629587,-2.68822990197532
2.77,-2.92403527079315,-2.36927815317195
2.81,-2.50696777290556,-1.91858858891776
2.85,-2.00466158142296,-1.3708373315203
2.89,-1.51944512917463,-0.827431367591731
2.93,-1.16834815882091,-0.402892060927777
2.97,-1.00588037246868,-0.151289622898173
3.01,-0.978966555810296,-0.0206736896391897
3.05,-0.950549227148855,0.123792255702938
3.09,-0.786646283515686,0.413114904961624
3.13,-0.453316135390077,0.877507774021117
3.17,-0.0538966886059714,1.40916148504592
3.21,0.230257730122287,1.82165122685383
3.25,0.266264954339181,1.97668077711016
3.29,0.0791508105622856,1.89381053820145
3.33,-0.140856480957071,1.75804828731452
3.37,-0.155406987219027,1.80306501367458
3.41,0.147995265851582,2.13750386625784
3.45,0.646465242791608,2.63569599515995
3.49,1.03022143168541,2.98631706835362
3.53,1.00092286207611,2.89081358188893
3.57,0.499433832256019,2.29117846401215
3.61,-0.199723907461918,1.46434394790729
3.65,-0.621180315854696,0.889247574124431
3.69,-0.396178369725803,0.939184521204922
3.73,0.438862435090641,1.58300681601744
3.77,1.35760405222569,2.30011317325036
3.81,1.56167779786061,2.2980634304743
3.85,0.40111463560117,0.93275344727723
3.89,1.40937554874687,1.70758030291684
3.93,4.56095037237449,4.74102428762026
3.97,5.12516128086337,5.3047722226629
4.01,2.02310027816432,2.04947650232023
4.05,-0.0476821241814953,-0.11805858881964
4.09,-1.06921848288079,-1.30829141780521
4.13,-1.34805975896938,-1.64584280360983
4.17,-1.44258899905061,-1.78690915964743
