step,meas,filtered,pi_b,mu
1.81,-23.7037008422841,-20.4797589479831,-21.6595467553132,-21.2729600236516
1.85,-17.8731329152351,-21.1757441322912,-22.3447243188069,-21.978483307723
1.89,-23.8751933597548,-21.9133017491048,-23.0040274319054,-22.6538581321167
1.93,-22.7330836660443,-22.6655317669198,-23.6315945828869,-23.2937814370193
1.97,-18.7409536741004,-23.3934179085983,-24.2219277743294,-23.893383864646
2.01,-19.9266464467545,-24.0674837206149,-24.8004148082615,-24.4334859513318
2.05,-23.534618700153,-24.6838060671408,-25.264371949324,-24.9771044118863
2.09,-27.0909738790651,-25.2642310727367,-25.6884529105406,-25.4388843844733
2.13,-31.1276019366389,-25.8409925349949,-26.0413273270232,-25.8541067584039
2.17,-21.5273877719472,-26.435624493192,-26.2951323524763,-26.1891708599427
2.21,-29.7923535548774,-27.0450615885199,-26.6778461481421,-26.4007496257457
2.25,-20.6229660813854,-27.6428227849894,-26.992181194494,-26.6189347636159
2.29,-27.7164215083228,-28.1938569098521,-27.2065534985511,-26.7961273260275
2.33,-25.2462373418161,-28.6738427528377,-27.3324568194022,-26.9197197422466
2.37,-37.3755226966725,-29.0817860465466,-27.3884195544971,-26.9843721525387
2.41,-30.997154575759,-29.4391536226811,-27.3888139589573,-26.9907905364697
2.45,-35.2294467224673,-29.7765159133767,-27.3416437350438,-26.9423995014906
2.49,-21.9201491976928,-30.1153228588495,-27.251378363442,-26.8437659863086
2.53,-26.8489971444909,-30.4546829855969,-27.1223617322391,-26.699833010162
2.57,-35.5129501005283,-30.7700781360681,-26.83460103168,-26.4092638594571
2.61,-37.5200660178031,-31.024632356898,-27.3742312717129,-26.8082415679105
2.65,-32.7287182797494,-31.1871288596713,-26.9003623674902,-26.3823584874112
2.69,-27.8543215373923,-31.2475831281347,-26.3411125448743,-25.8205159355551
2.73,-33.0020803240269,-31.2224667822625,-25.9296528285002,-25.3883490509299
2.77,-29.9063213720839,-31.1470082033202,-25.6311782783314,-25.0578348792807
2.81,-37.9877415880729,-31.0586973686535,-25.3796630005709,-24.7751126822182
2.85,-32.1589472653929,-30.9806832092411,-25.1372604984867,-24.5091996874658
2.89,-26.8009438404719,-30.9136259088613,-24.8889912565042,-24.2479530713746
2.93,-27.4772756543041,-30.8396914409539,-24.6325504934219,-23.9902557914329
2.97,-31.8451279993682,-30.7354486401799,-24.3705383170623,-23.7397860266153
3.01,-40.7273048858638,-30.5855281511732,-24.1065459617884,-23.5016846364511
3.05,-37.5285843049242,-30.3890555995264,-23.8438979120614,-23.2808597811296
3.09,-30.411267808738,-30.1560241034788,-23.5854761606147,-23.081246746659
3.13,-30.5019250381681,-29.8975897087248,-23.3337398319478,-22.9055742385897
3.17,-32.5588287819542,-29.6181587875247,-23.0906828605271,-22.7553778970746
3.21,-33.3611076964231,-29.3153167816713,-22.8578160975879,-22.6311405817547
3.25,-32.8991757036738,-28.9872782749164,-22.6362537863256,-22.5324800445037
3.29,-31.4524694063856,-28.641188353982,-22.4268726355792,-22.458325736272
3.33,-35.6774149903879,-28.294198702943,-22.2304522605654,-22.4070498026574
3.37,-29.3361308078735,-27.9643999789498,-22.0477341992975,-22.3765504882856
3.41,-30.2536677288273,-27.6571150392388,-21.8793980898724,-22.3643115411232
3.45,-36.276787592486,-27.357420630315,-21.7259914903689,-22.3674657751793
3.49,-33.9876035016335,-27.0371779848162,-21.5878497305511,-22.3828771040768
3.53,-35.2963080184705,-26.6748796833195,-21.4650233928104,-22.4072369751394
3.57,-34.2215531814102,-26.2757479551416,-21.3572165227216,-22.4371609656959
3.61,-31.9959867833599,-25.8761659637001,-21.2637361908818,-22.4692727720921
3.65,-26.2464199065535,-25.5248943441443,-21.183457850471,-22.5002708244482
3.69,-26.8470968552344,-25.2496160398111,-21.1148130950445,-22.5269800000572
3.73,-21.4816441552262,-25.0304768753342,-21.0558042454689,-22.5463933635606
3.77,-15.4764985825141,-24.8019256675806,-21.0040458562144,-22.5557071489746
3.81,-27.8409855122912,-24.4878896144021,-20.9568296357432,-22.5523493124591
3.85,-29.3266603250594,-24.0521188834201,-20.9112074634454,-22.5340004874663
3.89,-32.6333749229292,-23.5311338885517,-20.8524570966606,-22.4724296847345
3.93,-20.0788434374429,-23.0236727984979,-20.7828956828227,-22.4160570824328
3.97,-9.71560812043396,-22.6367621055243,-20.7345360672662,-22.3802573899867
4.01,-32.2005666620522,-22.4188725931999,-20.6802240731285,-22.2924813337944
4.05,-17.8507752713981,-22.3239656148336,-20.6302972570782,-22.1697019431133
4.09,-22.3481143007744,-22.2345277169479,-20.5779957491181,-22.0682299211283
4.13,-13.6521299395523,-22.0340762162534,-20.4539765671718,-21.8985444350572
4.17,-21.8790545997245,-21.6840485539668,-20.2871204642729,-21.6845617246442
4.21,-25.7776104840003,-21.2522027177926,-19.6664667610769,-20.7148430429793
4.25,-25.3807858366617,-20.8686877550789,-19.345467586529,-20.8409046924452
4.29,-23.2024706844363,-20.6352754916174,-19.3030971656327,-20.7156627142524
4.33,-24.041416095955,-20.5494964975886,-19.274641127307,-20.5254744115457
4.37,-21.4642995071321,-20.5006114539334,-19.2330279172559,-20.3643521297714
4.41,-22.8366753330451,-20.347153522488,-19.1028269444971,-20.1339710965165
4.45,-18.5498568027374,-20.0259559778445,-18.8606083532505,-19.8061819980744
4.49,-12.601547920248,-19.6129887705775,-18.5298431443215,-19.41195323381
4.53,-21.0032348236926,-19.2828744515719,-18.1565662859029,-19.0005409602101
4.57,-23.4373832582371,-19.18414365067,-17.7832754959439,-18.6075667452101
4.61,-21.8019479078502,-19.3144106981903,-17.4351995484656,-18.2420014509432
4.65,-18.7346113462176,-19.4928619194925,-17.0968853570663,-17.8813275210743
4.69,-17.8538779549406,-19.4689194358614,-16.7691020249983,-17.5279811580076
4.73,-15.5421920120218,-19.1085350013843,-16.4334475155492,-17.1700773180739
4.77,-18.8722960764874,-18.5295923371489,-16.1405582161045,-16.8712097968715
4.81,-19.959109300472,-18.0711597410775,-15.9174119060701,-16.5795924348089
4.85,-24.1086816565973,-18.0812212983168,-15.6856030568342,-16.2964356453443
4.89,-22.35062852778,-18.6356897952101,-15.5487977565905,-16.033499448973
4.93,-20.4003634342144,-19.3716616951621,-15.3428139677203,-15.8886155949567
4.97,-32.2251363937977,-19.573138125297,-14.769895823008,-15.4677218285926
5.01,-28.6407881956697,-18.5032122622877,-14.5803976409908,-15.171673179033
5.05,-16.6544679206029,-15.8175619245173,-14.5258742482213,-15.1048644150364
5.09,-19.1168480963291,-11.8227487801781,-13.6124445605468,-14.1738561552884
5.13,1.22946838327889,-7.41296820059828,-5.80073672544756,-5.66367061328066
5.17,-10.9180674361232,-3.69622719899021,1.16347148273022,0.818663269974707
5.21,-0.896941203554194,-1.50077522373175,1.52671517083647,0.860904947241892
5.25,10.0091922492282,-1.02466794956433,1.15955314448968,0.431651081918005
5.29,-7.33671972890965,-1.81013716365137,0.799123234038746,0.0755186500889238
5.33,-6.74172464084151,-3.03905271016717,0.533168048697519,-0.170994522363799
5.37,-5.25661520826865,-3.96882306385362,0.318868054165478,-0.363023930347595
5.41,10.760354158411,-4.26428965309638,0.128985493734746,-0.50884618817193
5.45,7.90123945123518,-4.06225349789798,-0.0621499781772172,-0.760088099607259
5.49,-9.32135121774528,-3.77327619460999,-0.344809583339156,-1.03006610098433
5.53,-1.3295332147625,-3.77343369392213,-0.600449618737287,-1.26556803031974
5.57,2.5973362832566,-4.18041272103256,-0.848526588459464,-1.47837655722682
5.61,-15.388487036558,-4.82994441936328,-1.09457812559555,-1.68374194016607
5.65,-5.42385624097424,-5.43125027089615,-1.34856783338577,-1.88982627420842
5.69,-2.01411521121726,-5.77488144932252,-1.61171016589634,-2.10001037602936
5.73,3.59497306081106,-5.85381215380746,-1.88235004443982,-2.31240421621592
5.77,-4.53897676433685,-5.83448742810984,-2.15597980879778,-2.5227506179526
5.81,-13.2041628189689,-5.91931029117856,-2.42645679154663,-2.72572496902157
5.85,-13.3723589333556,-6.20556198788495,-2.68671033317958,-2.91619265411214
5.89,-17.7101376211229,-6.63308365465202,-2.92916691657652,-3.08936138639027
5.93,-7.33423378332282,-7.04263450848965,-3.14599503143498,-3.24044000151957
5.97,-8.57851295399025,-7.29185985109854,-3.32927024206953,-3.36425681069841
6.01,-13.1968405175315,-7.34539675309612,-3.47120667426815,-3.45517807602391
6.05,-14.8364790199434,-7.28360635575153,-3.56447925121905,-3.50731174718177
6.09,-15.6947467514222,-7.23482082980224,-3.60261882486945,-3.51482282477278
6.13,-10.029927537318,-7.2852349802292,-3.58045934093276,-3.47228505850339
6.17,-8.53198468284869,-7.42808646724314,-3.4946049970408,-3.37509868599817
6.21,-7.09975995940008,-7.58017459016017,-3.34384547870492,-3.2199678965128
6.25,-8.81629073737072,-7.64631446203748,-3.12942015472828,-3.00534912109462
6.29,-10.165518121125,-7.5836214410527,-2.85505494258764,-2.73177954155379
6.33,-11.9298469867814,-7.42368798643203,-2.52675544250458,-2.40204393193721
6.37,-9.44383256524069,-7.24321083222645,-2.15239825299918,-2.02115660299818
6.41,-13.7064307749519,-7.10812972643773,-1.74119479507517,-1.59613482819232
6.45,-9.31154940454823,-7.03050630393206,-1.30310767850084,-1.13557141935061
6.49,-16.9592965291195,-6.96478647014709,-0.848288248249673,-0.649071108700383
6.53,-15.194371881456,-6.84208507355661,-0.386584697613657,-0.146652662396107
6.57,-15.8499729069645,-6.61718295858481,0.0728503717972728,0.361786059643876
6.61,-4.74672142230321,-6.29741464683443,0.521841647129762,0.866877916569919
6.65,-4.33508144541276,-5.93674441756287,0.953363723441569,1.36005287078689
6.69,2.7919659154194,-5.60123672584761,1.36161488546449,1.83367860055128
6.73,1.74818423710799,-5.32909465062399,1.74200748945808,2.28111159481514
6.77,-8.80190638890052,-5.11001189710175,2.0910930384499,2.69669553571106
6.81,-16.8086648282142,-4.89531124537183,2.40644072735385,3.07573319511256
6.85,3.2379643276281,-4.63121691397124,2.6864874786181,3.41444546546832
6.89,2.33220304875053,-4.29411517483921,2.9303758570709,3.70992247135327
6.93,-15.6489986887946,-3.90625542001815,3.13779418647187,3.96006819299188
6.97,-6.93663582319932,-3.52273277544035,3.30883080169819,4.16353992990892
7.01,1.30264443383596,-3.19826742032827,3.4438515487345,4.31968484445377
7.05,3.30125140407013,-2.95479397103058,3.51037957435629,4.42847618662867
7.09,0.0699561046899066,-2.77058121386628,3.59764943736351,4.48655393207709
7.13,-4.05676880591233,-2.59823435466224,3.64523452786258,4.50163109404933
7.17,-5.01718183006061,-2.40021109628467,3.64270086511631,4.48024235175204
7.21,-3.7632192887788,-2.17813207399148,3.61032420271634,4.43226675761466
7.25,-1.01838022786561,-1.97490004040021,3.55394882528337,4.32167997164612
7.29,-6.66219626803221,-1.84607569487581,3.54838284985171,4.20468591034506
7.33,3.96145740266655,-1.81863234358411,3.35796677316758,4.01829740151349
7.37,-5.60860372484457,-1.86636510616085,3.13694127358488,3.73716612896757
7.41,1.35525910344106,-1.92253935501088,2.93007660929767,3.45908048815957
7.45,0.0329376154073885,-1.92543281638363,2.72620975707127,3.18275440961635
7.49,-10.9903720977999,-1.86719339940111,2.51246097468183,2.89656833012408
7.53,-15.2424476898042,-1.80946615717943,2.28133610447934,2.59513558849456
7.57,1.1876397839815,-1.84848061579986,2.03009783549923,2.27686480077871
7.61,3.32847789776684,-2.04748073245309,1.75931363175508,1.94251893637976
7.65,-10.5009253723104,-2.38179355188444,1.47129835636584,1.59399014624917
7.69,3.50731722945833,-2.73979640562994,1.16882412201313,1.23380072687418
7.73,-5.4289030233224,-2.98842927304467,0.85436729931665,0.864758502503449
7.77,-5.37126284766771,-3.06536460054025,0.529976407053212,0.489621009505115
7.81,-1.25247750432855,-3.03421350547074,0.197463229909545,0.110818086787035
7.85,1.07979772710955,-3.05648040279843,-0.141445576908872,-0.269685062637137
7.89,-7.04264930078006,-3.28806381094236,-0.452364486429602,-0.623441545171133
7.93,-7.60045563063662,-3.76450974902597,-0.80784106881282,-1.01300220042955
7.97,-3.43318057806125,-4.35681670707756,-1.16822999145505,-1.41625630978748
8.01,-2.66430169236298,-4.83992882927037,-1.52841698633832,-1.79593027978431
8.05,-6.74116565321489,-5.04011630245259,-1.89327946263695,-2.16016344579018
8.09,-1.64238903156473,-4.96558693035756,-2.25651890946921,-2.5199570727974
8.13,-3.40801643462729,-4.82372878206014,-2.62199347811354,-2.95916862972145
8.17,-4.78892507168281,-4.89711932141423,-2.57577857453839,-2.61874050868194
8.21,-6.23219452498354,-5.34844547260282,-3.01693026469874,-3.46498630119818
8.25,-5.57505700127307,-6.0853320670054,-3.63466286320779,-4.02535283715366
8.29,-6.45547634660401,-6.7918525193289,-4.08634244332795,-4.40975135110211
8.33,-8.22959703047658,-7.13093186550817,-4.43491216076897,-4.68384795807797
8.37,-9.95489362228277,-7.00337042010246,-4.7587523227044,-4.95676587379368
8.41,-7.23636877807794,-6.69475240319995,-5.08513196887606,-5.27227903981409
8.45,-7.74807674307166,-6.79466162251173,-5.40977645740792,-5.61089083125133
8.49,-10.3430721674427,-7.90770059688596,-5.73332969514784,-5.94435644090119
8.53,-2.36975929461807,-10.3101830705042,-6.06381495977359,-6.25647503354809
8.57,-15.2629362766735,-13.7525767033977,-8.66857133276167,-8.91986808970291
8.61,-18.5714976081466,-17.5315765730224,-13.1313240891462,-13.7117635584261
8.65,-24.5305561024708,-20.8007929743132,-19.7009126576297,-20.8101693088292
8.69,-19.2760344117996,-22.9505461389048,-23.4415563501011,-23.3812254772525
8.73,-22.7837157669952,-23.8506334190732,-23.586259207975,-23.3984389204167
8.77,-27.271891929505,-23.8359063636815,-23.575121122712,-23.3171368289575
8.81,-25.7882822327454,-23.4666956106627,-23.6675230040273,-23.3817090528854
8.85,-23.9022999663041,-23.2191324032867,-23.8691643624511,-23.5555124678699
8.89,-22.5648282046634,-23.2819984935191,-24.1457173562143,-23.8051441111198
8.93,-26.9997806933455,-23.5524122472057,-24.4664264747385,-24.1054266121443
8.97,-28.7312058426759,-23.7940778646176,-24.8104176085562,-24.4394224292721
9.01,-28.1043322209774,-23.832484474314,-25.1641994272989,-24.7934456442955
9.05,-24.6606250723865,-23.6615713925559,-25.5193965365086,-25.1575038897123
9.09,-25.4098796332591,-23.4140334924536,-25.8706597711589,-25.5256296905015
9.13,-23.3675859464265,-23.2427603933897,-26.2142067408488,-25.8952281438596
9.17,-30.0049569353399,-23.2102647677714,-26.5468659028434,-26.2652116715145
9.21,-27.8266401364366,-23.2609511816312,-26.8655836989362,-26.6341674607729
9.25,-15.6803911332708,-23.2825695504112,-27.1672734110506,-26.9994350148828
9.29,-21.9922397765405,-23.2005699904421,-27.4488755806424,-27.357204210654
9.33,-20.8650721630253,-23.0337757351254,-27.7043033178703,-27.7015306676143
9.37,-24.6342417448504,-22.8758614575837,-28.0402433729554,-28.0345527460657
9.41,-28.1700080706773,-22.823237856967,-28.318722213676,-28.5500957119744
9.45,-24.0277555178704,-22.9051550406525,-28.3059994065393,-28.5845831917531
9.49,-23.1360870368524,-23.0646423308389,-28.1444889704829,-28.550054870804
9.53,-27.0660281974357,-23.1993599511811,-28.4119158719598,-28.9813398807848
9.57,-26.7544056796937,-23.2302329949202,-28.6270369136155,-29.3125971989028
9.61,-24.0912093198295,-23.1506657475421,-28.7393991207008,-29.5378733279605
9.65,-24.7425693362004,-23.0267771392118,-28.7749951752758,-29.6812928458046
9.69,-23.2196145250954,-22.953473523873,-28.753424502721,-29.7580397254027
9.73,-25.8947435741386,-22.9977865659119,-28.6924070201167,-29.7827245434501
9.77,-25.5123658381768,-23.1642408451434,-28.6058059634264,-29.7704850988811
9.81,-33.4039552160937,-23.3990456647622,-28.504477137643,-29.7332180294418
9.85,-19.9461135084383,-23.6254114390843,-28.3713173077516,-29.6425721286209
9.89,-21.7343047040974,-23.7867673452694,-28.3451257683698,-29.6201070697855
9.93,-14.5336796777093,-23.8745585277892,-28.4231738110918,-29.6657475129525
9.97,-19.2066172418319,-23.9287076901692,-28.0777154740885,-29.3596966842902
10.01,-28.4104649493394,-24.0131573658165,-27.8749984742532,-29.1568337193393
10.05,-32.3752596285637,-24.1795051520796,-27.7876994142101,-29.0152812638667
10.09,-31.2846885535133,-24.436206128977,-27.7671326438345,-28.9025351334438
10.13,-30.9840806354027,-24.7390611256729,-27.7870695320015,-28.7957171463926
10.17,-23.8721365159879,-25.0106816709719,-27.8390111184201,-28.6935177076231
10.21,-26.8683932561539,-25.183033373319,-27.9238084743305,-28.6004176241761
10.25,-25.580096988321,-25.24237855239,-28.0452237990136,-28.522528964352
10.29,-16.7889308239302,-25.2487128399643,-28.2063254323361,-28.4656892054524
10.33,-22.8920472608287,-25.3105788826293,-28.4078190589643,-28.4347071057311
10.37,-21.2727443476947,-25.5211303795322,-28.647490111533,-28.4327216000246
10.41,-23.8489705930544,-25.8899453085425,-28.9202275568901,-28.4607655143976
10.45,-32.1425258050946,-26.3171338712446,-29.2182900671278,-28.5178230467675
10.49,-20.3441787242286,-26.6376889896427,-29.5316736161766,-28.6010293392458
10.53,-26.5123709041309,-26.7202125264467,-29.8485667135484,-28.7058173384125
10.57,-22.5178033834133,-26.5614298169279,-30.1559019153519,-28.817517248525
10.61,-15.1127544895196,-26.308434064637,-30.4417020671366,-28.9578059639162
10.65,-32.8484381942655,-26.1789341916758,-30.6910832221874,-29.085238511577
10.69,-36.2452331573355,-26.3177188811473,-30.8955573459002,-29.2066154356441
10.73,-18.1079139084594,-26.6809820007995,-31.0291693418385,-29.3060216607977
10.77,-30.7564939617823,-27.0370200425234,-31.0928055092052,-29.3716520186749
10.81,-27.7250595546341,-27.1038316784073,-31.0769483396101,-29.4144025320531
10.85,-29.0713627683063,-26.7489829690526,-30.9899664468105,-29.406534864771
10.89,-23.6202316473159,-26.1185650038697,-30.8166969194712,-29.3544783705801
10.93,-27.1121479017503,-25.5880561458158,-30.5680989596802,-29.253625307426
10.97,-25.8174773502963,-25.5335949540323,-30.2510617580332,-29.1005416117773
11.01,-24.2750468776822,-26.0460182877194,-29.8712252492006,-28.8973176101681
11.05,-24.0353404506189,-26.7695142547425,-29.4352690267274,-28.6460566357949
11.09,-31.2377875582125,-26.9931930591603,-28.9568970257648,-28.3497499708663
11.13,-25.1901293721238,-25.9795492237693,-28.4551292381341,-28.0119919873734
11.17,-23.9425205777108,-23.363708806516,-27.9179912544247,-27.6370573119689
11.21,-22.4914591587512,-19.3976591731764,-27.3592435122083,-27.2271716187511
11.25,-6.81064935014884,-14.8886658380392,-23.6941792863732,-23.6651140490007
11.29,-14.1188065824921,-10.851242769176,-13.9495205732043,-13.0938126518299
11.33,-10.6086957242475,-8.05593372011237,-9.25789667153509,-9.33663222403069
11.37,-8.16394893640779,-6.71585624111962,-9.17486462685524,-9.3426487575865
11.41,-10.0843678326514,-6.46875247811657,-9.23111664977938,-9.51428952961741
11.45,-9.33531841265796,-6.64069785494074,-9.04983658385206,-9.3909306502038
11.49,-3.41923835143452,-6.62313286429602,-8.71815838465295,-9.06011405866991
11.53,-9.4259824863482,-6.14841607081162,-8.30877364106364,-8.60479010155402
11.57,-1.47139055103865,-5.33077512059155,-7.85938404625597,-8.07729599755724
11.61,-0.5045041094875,-4.4899249747954,-7.38904980065236,-7.51345734474995
11.65,-5.95512502150425,-3.89700793230944,-6.91006858208887,-6.93810525607574
11.69,-1.77686540411195,-3.60614388277762,-6.43026253264622,-6.36545749796547
11.73,3.08759742384922,-3.45706730454129,-5.95195816011973,-5.79913100023255
11.77,-6.03091761195639,-3.21565097971525,-5.4719905076972,-5.23486419340635
11.81,-3.10254221793253,-2.73865524908144,-4.98380385491437,-4.66526720030558
11.85,-3.57344289413133,-2.0521176334865,-4.43170978582152,-4.0961939801587
11.89,-4.47262071281686,-1.3058893126086,-3.99411501573077,-3.43611679806344
11.93,-2.51143895611759,-0.653278249315288,-3.46275083019876,-2.91896782171897
11.97,-2.45921572581981,-0.146733651423801,-2.85642498259797,-2.27417741393232
12.01,-0.933947529248926,0.283225679792301,-2.21668335108838,-1.60700797364299
12.05,-4.14243322007005,0.763447670205677,-1.55656613128663,-0.90203285079582
12.09,6.86130348795414,1.38304289863972,-0.874613381496303,-0.193424651095953
12.13,0.633244967517569,2.13585931790524,-0.147116462212438,0.533674240505988
12.17,5.24869373344919,2.93449455720258,0.757244494256071,1.29276608446638
12.21,-0.502636725349324,3.67746898607321,1.37334971040737,2.14706901707551
12.25,4.68109844465988,4.31794387034889,2.02430472302062,2.8564478725901
12.29,0.728289564576007,4.88784562232497,2.79531355562135,3.60449828379572
12.33,4.47784566630905,5.46670089169275,3.66205878669756,4.43334925552819
12.37,3.34195956368616,6.12242613884113,4.59032748278076,5.32107499263468
12.41,10.7963695466389,6.86636210018246,5.55961521327308,6.25075683653886
12.45,8.61139870508259,7.65022526916325,6.55953436339729,7.2108350855471
12.49,-0.639958017241724,8.40202708356533,7.58522520332594,8.19496024630606
12.53,10.0174646212713,9.07350935576431,8.63432131201325,9.19975938316941
12.57,18.8478303593343,9.66809218338192,9.70515753631496,10.2231875776315
12.61,4.29556624183958,10.2347637531102,10.7958639620076,11.2634469216522
12.65,11.2031345481494,10.8362085896148,11.9039946256505,12.3184428919609
12.69,17.7063839019218,11.5134866359312,13.0264372879818,13.3856545090527
12.73,6.54263864196135,12.267762236273,14.1594534857248,14.4621793987287
12.77,11.7617927586126,13.0660814612927,15.2987881551203,15.5448041054607
12.81,10.8430832233784,13.8634193066372,16.4398281578038,16.6300647253959
12.85,10.0369804464423,14.6260474727812,17.5777786518649,17.7143082576237
12.89,10.6051960703571,15.3439952345247,18.7078132261331,18.7937616398415
12.93,18.4438384977676,16.0289646230586,19.8251748473499,19.8646053225859
12.97,13.1326488536858,16.7022852801121,20.9252457993658,20.9230458362741
13.01,15.7715068759778,17.381183574714,22.0036236276688,21.9653831527622
13.05,16.6935648189424,18.0703540499307,23.0562200551399,22.9880714204822
13.09,19.3056742963589,18.7617220439779,24.0793669340333,23.9877754301787
13.13,19.1431425989551,19.4409800166325,25.0699017512546,24.9614265637488
13.17,14.2393870697098,20.0966427108507,26.0252199389976,25.9062789801612
13.21,21.5402540022152,20.7266507873253,26.9431798368636,26.8337934561069
13.25,18.5218281778644,21.339013271743,27.6553343322822,27.5111975543058
13.29,18.077615185692,21.946150441447,28.6204130252871,28.5125857665636
13.33,32.5447389265489,22.5562211001454,29.5385477304641,29.4059485816438
13.37,21.1301160424845,23.1668436131399,30.2437994791974,30.172968536582
13.41,21.7461983424488,23.7656065594242,30.9967467019412,30.895235407587
13.45,24.8106505993342,24.3376678835733,31.6489537942527,31.5685043303154
13.49,22.9311802711393,24.8758590482729,32.2789356998432,32.2496758334523
13.53,34.3392023142113,25.3864144227199,32.9574543233468,32.9860157092998
13.57,32.2112277283067,25.8857992293957,33.5379341474118,33.6053911236545
13.61,22.0937845586218,26.3900096631997,34.0639800338582,34.1319027990528
13.65,26.5078739234986,26.9032304985607,34.5402688966967,34.6101540155619
13.69,34.4478041526188,27.4137292877179,35.0143561334115,35.0643337196432
13.73,25.6612985687626,27.9001858649935,35.4627690346487,35.5094701715797
13.77,38.1105104835376,28.3443404066951,35.884387614622,35.9447098431942
13.81,25.0069940816618,28.7411931792152,36.3025594663391,36.3582685001473
13.85,28.4860131171274,29.0996639977927,36.690104683208,36.7536551460823
13.89,18.0957770491723,29.433662358594,37.0859536162893,37.1172438653611
13.93,29.5252314479625,29.7507539861849,37.4418261077381,37.4750359036158
13.97,24.25066605963,30.0474011363336,37.7434771273588,37.8027101754297
14.01,29.9354470361653,30.314436283512,38.0111088789015,38.033459328215
14.05,31.3739072820099,30.5479242744628,38.2636562414396,38.2526099101188
14.09,29.7757209313339,30.7556565576066,38.5016443966313,38.4631517326239
14.13,26.5905681345726,30.9525664182555,38.7205273598834,38.6572172949817
14.17,37.6835182365145,31.1475134641497,38.9146259155515,38.8253384401072
14.21,29.9194899730245,31.3320221627677,39.0782476712426,38.9600933508705
14.25,45.5345277298093,31.4815948946,39.2062729038578,39.0559981544758
14.29,29.851788331124,31.5710337787989,39.2945550734147,39.1089770764674
14.33,38.0956617746044,31.593310822237,39.3418638736076,39.1229802020465
14.37,35.6078192819019,31.5666458224965,39.3410243992065,39.083638645403
