step,pi_b,mu
26.29,-0.985366215057033,-1.14015496760641
26.33,-0.907741128257046,-1.09002699794243
26.37,-0.821472468031876,-1.01572121817572
26.41,-0.727169574106906,-0.936009215472938
26.45,-0.641891490985548,-0.883500065176024
26.49,-0.602234838270434,-0.809060308328392
26.53,-0.549490570542428,-0.780181899047933
26.57,-0.527082513551808,-0.790287248959948
26.61,-0.532876738147549,-0.816120472597067
26.65,-0.538522585031168,-0.832620591156247
26.69,-0.520817732235242,-0.821497654168881
26.73,-0.47257531399602,-0.777715907544066
26.77,-0.400580147980392,-0.715047077823802
26.81,-0.362544073803929,-0.648039112246258
26.85,-0.338145767673463,-0.655593688457676
26.89,-0.42598321472961,-0.725542079892489
26.93,-0.624635259253496,-0.893495153831522
26.97,-0.693108328321971,-1.14215168678092
