step,pi_b,mu
2.65,-0.372991976740472,-0.665383614822506
2.69,-0.16936723017966,-0.605083547587567
2.73,-0.157706809727149,-0.700351870817567
2.77,-0.329470011168986,-0.947206899963533
2.81,-0.548769756586662,-1.22385542665393
2.85,-0.670095801439158,-1.39288801837421
2.89,-0.643085247724908,-1.4077799164833
2.93,-0.535481131654651,-1.33685540384261
2.97,-0.469601969776935,-1.30150709994444
3.01,-0.527846798833567,-1.3826319542022
3.05,-0.69685492620288,-1.56532588575255
3.09,-0.885365375697566,-1.75697784556357
3.13,-0.995549217953076,-1.85872416704812
3.17,-0.992372159318279,-1.83489458447565
3.21,-0.922450175352019,-1.73192512739799
3.25,-0.873828602911514,-1.63814931637817
3.29,-0.910158763430376,-1.61793544146983
3.33,-1.02754814728474,-1.66846519625547
3.37,-1.16225203817777,-1.72735142054137
3.41,-1.23952783422478,-1.72143409378436
3.45,-1.22621471945155,-1.61931445471236
3.49,-1.15024264584813,-1.45081689333966
3.53,-1.07634871948622,-1.2826460570234
3.57,-1.05849459313581,-1.17073376989299
3.61,-1.10377143101283,-1.12407208231948
3.65,-1.17153697266856,-1.10378739758074
3.69,-1.20504915968573,-1.05472549862013
3.73,-1.17071222918887,-0.944663333933415
3.77,-1.07726437942966,-0.783474263621226
3.81,-0.963985564545949,-0.61132339551399
3.85,-0.869721618377673,-0.46768847956219
3.89,-0.780852171815974,-0.342038382617341
3.93,-0.749923425516387,-0.284338768119953
3.97,-0.796006476850504,-0.320856375808017
4.01,-0.651399884767271,-0.185218112009236
4.05,-0.388331784930646,0.0578798013007251
4.09,-0.261424708908383,0.233698333772463
4.13,-0.171876667877418,0.328589533927465
4.17,-0.095867910614615,0.382719576083986
4.21,-0.104713194186383,0.344004144104167
4.25,0.189504516293075,0.60926452686572
4.29,0.15984600686274,0.52938216788505
4.33,0.0738284573276946,0.389250001704498
4.37,0.0354724370814097,0.300983674388746
4.41,0.0519727240917689,0.271863369241814
4.45,0.133707637383603,0.311699824257468
4.49,0.271643135067624,0.41211612094212
4.53,0.421792124990498,0.5284049215637
4.57,0.514918419689174,0.590847972663148
4.61,0.443568913190102,0.502942583321637
4.65,0.347654786291422,0.368969594121275
4.69,0.213479260306089,0.213521836160043
4.73,0.207658067235156,0.161183559091056
4.77,0.345154111829572,0.312089369356684
4.81,0.423724598351122,0.399850941273222
4.85,0.594560930922706,0.589939314881727
4.89,0.799298954422483,0.73018128435514
4.93,0.551903330504167,0.666466040063064
4.97,0.512180700425091,0.522868485428774
5.01,0.604159783108331,0.585407501887163
5.05,0.823194281781385,0.801773639969953
5.09,1.03667216046478,1.04642477038443
5.13,0.993871831236858,1.01262232927998
5.17,0.314350092062456,0.356462877179355
5.21,-1.34051728124319,-1.25841737365973
5.25,-3.19543554125738,-3.06437602512881
5.29,-4.83739670499292,-4.51756842037229
5.33,-5.61176806368677,-4.974922165608
5.37,-4.7966175911311,-3.6822240865268
5.41,-1.75818220513376,-0.965207314103063
5.45,-1.41096308665323,-0.893299669969545
5.49,-1.05783069124402,-0.689651125511149
5.53,-0.476570414545992,-0.188803257997779
5.57,-0.00178736654265688,0.251409769630343
5.61,0.160008548858404,0.396705528430363
5.65,0.025201891431939,0.249385610309607
5.69,-0.240334010979455,-0.0350818152509218
5.73,-0.456672557990458,-0.282287945515804
5.77,-0.530523327687781,-0.401590105127091
5.81,-0.478455204734278,-0.410096144357556
5.85,-0.383573820133597,-0.390012099802993
5.89,-0.329523253480796,-0.42307321190061
5.93,-0.353903567573878,-0.544223577485693
5.97,-0.438279430895322,-0.731784749646708
6.01,-0.527101588346227,-0.926471140734733
6.05,-0.558122913741939,-1.06188977869407
6.09,-0.491050944197665,-1.09331799881674
6.13,-0.327881773161645,-1.01823289933741
6.17,-0.119547662217428,-0.883217510828743
6.21,0.0479841416038882,-0.770351400916755
6.25,0.0902219592702522,-0.760995327075932
6.29,-0.0290450775424578,-0.889256574216271
6.33,-0.267629605625249,-1.11208022733837
6.37,-0.517699999556616,-1.32210738844238
6.41,-0.664135880391013,-1.40600304015689
6.45,-0.657149740608457,-1.31691992426816
6.49,-0.549203955449158,-1.1111553907453
6.53,-0.463242160967415,-0.916061797492407
6.57,-0.506683597569729,-0.843703748805108
6.61,-0.691239636076601,-0.910361038867945
6.65,-0.924381354582895,-1.02773483282087
6.69,-1.09105868606472,-1.08447265838594
6.73,-1.17171959416643,-1.06406328812772
6.77,-1.29876080959945,-1.10122680960678
6.81,-1.68001176878122,-1.40539054442472
6.85,-2.40875868986216,-2.0707454726773
6.89,-3.2775788429516,-2.89014190888764
6.93,-3.74416020431689,-3.32099022909582
6.97,-3.12470980217549,-2.67876242339115
7.01,-0.94799450336034,-0.491131989406957
7.05,2.37916951531606,3.17755920114596
7.09,6.06039536085143,6.73388483208378
7.13,8.92706012299753,9.6989729814924
7.17,9.79008326410344,10.7040295042587
7.21,8.20584654542382,9.45590494215724
7.25,4.13942250419988,5.55824653176354
7.29,-0.0557750453768646,0.518851646301539
7.33,-1.31030508070326,-1.12834020424765
7.37,-1.447994652489,-1.38367890077794
7.41,-0.800934420266615,-0.781466331410059
7.45,0.124964702891942,0.124987090832333
7.49,0.762892741448139,0.750923155707794
7.53,0.79893113128548,0.775552372152427
7.57,0.319183185789816,0.283344877859625
7.61,-0.299762533882217,-0.34853493705613
7.65,-0.66147367174342,-0.722464206819109
7.69,-0.595156960371418,-0.66668485342884
7.73,-0.227012104495702,-0.306918563660704
7.77,0.144939220481968,0.0589040314111688
7.81,0.26787714410689,0.177881009988582
7.85,0.0918103876655483,-8.87846864241482e-05
7.89,-0.186617229783044,-0.272701230342028
7.93,-0.364748796893712,-0.48235865192189
7.97,-0.452100955984358,-0.553044254406609
8.01,-0.353220972654988,-0.438276105414126
8.05,-0.226286239057155,-0.301244415016749
8.09,-0.241357059626338,-0.30608264079666
8.13,-0.419567961071257,-0.460386493385448
8.17,-0.753925379182595,-0.786278290714625
8.21,-0.754502798151156,-0.791253854962269
8.25,-0.701268224536751,-0.701244865497603
8.29,-0.498644353476488,-0.472736186646808
8.33,-0.311832622495045,-0.267616617930654
8.37,-0.297622326023383,-0.243936229814789
8.41,-0.501188448685326,-0.431211359602031
8.45,-0.797898151008797,-0.699311203816238
8.49,-0.986944260946131,-0.849768256435111
8.53,-0.943724703686259,-0.765028202907418
8.57,-0.715587632196939,-0.493474675743027
8.61,-0.527645798035598,-0.262398372216472
8.65,-0.573294539797644,-0.272206927373333
8.69,-0.940137669000077,-0.602556450341066
8.73,-1.3325190641849,-0.957874027857562
8.77,-1.52548085872052,-1.1138385495212
8.81,-1.3348009670374,-0.891227660560688
8.85,-0.826987528960678,-0.356350664582584
8.89,-0.322797671903368,0.169124525117843
8.93,-0.200909076216806,0.305236170582344
8.97,-0.622630531604268,-0.110501052850704
9.01,-1.36657154968081,-0.857748851554344
9.05,-1.91241848842395,-1.41677312051115
9.09,-1.75834970608606,-1.28591633806879
9.13,-0.793914470195975,-0.354520424105917
9.17,0.512376587584766,0.909389120904462
9.21,1.2613138163838,1.60731732990434
9.25,0.56042652289146,0.847707164158278
9.29,-1.9810004197258,-1.75907503665982
9.33,-5.98147532699054,-5.83255850440177
9.37,-8.39729276721733,-8.10017076005941
9.41,-8.25323745844134,-7.62176162026154
9.45,-4.18390164229362,-3.21791087431319
9.49,-2.33700947247586,-2.18047365952403
9.53,-1.40122020570969,-1.44248633998827
9.57,-0.411736035245312,-0.581401531955137
9.61,0.162902896802501,-0.108815006592584
9.65,0.127732893647673,-0.230735489968966
9.69,-0.279674388544132,-0.714300440527987
9.73,-0.621819275982141,-1.12573547545235
9.77,-0.576303833040882,-1.14526943496232
9.81,-0.120944631171021,-0.752571668173168
9.85,0.584627519837493,-0.171546792040306
9.89,1.01346315627278,0.227427545521371
9.93,1.00551891623001,0.30720542757822
9.97,1.08057468441214,0.272137528597337
10.01,1.12995891901832,0.227689367590072
10.05,1.34201765104752,0.376249005565262
10.09,1.78935842452683,0.783478344959244
10.13,2.36819583495175,1.34037745618022
10.17,2.88796416996315,1.85355624997672
10.21,3.20581279008847,2.1790990552133
10.25,3.31096690422117,2.30616099064529
10.29,3.31205618245062,2.34372514013143
10.33,3.3499042685699,2.43295261601567
10.37,3.50327561015306,2.65261110457915
10.41,3.75020133895624,2.98024871888628
10.45,4.00230799557241,3.32647583581688
10.49,4.17868776427853,3.60882948307549
10.53,4.26347043483691,3.80935702010735
10.57,4.30885422892631,3.95779002738601
10.61,4.38362488041003,4.18823548391659
10.65,4.53674013668073,4.45487618035581
10.69,4.705410167588,4.74571149230988
10.73,4.80791087399362,4.96880397337934
10.77,4.77042937211007,5.04290663873523
10.81,4.5830009862956,4.94827813212405
10.85,4.29924421873086,4.7674277881329
10.89,4.04961697232159,4.59079987335203
10.93,3.91694215252696,4.51929777461495
10.97,3.91986966002766,4.57269592788944
11.01,4.02084205044953,4.6894434489442
11.05,4.08916480336677,4.77416161164238
11.09,4.03785956754161,4.74121404283263
11.13,3.91661984728199,4.57485508186274
11.17,3.7089398739027,4.31738935928911
11.21,3.49108816463735,4.05882588338475
11.25,3.35485309631027,3.86823052661315
11.29,3.29522540285252,3.75119699220958
11.33,3.12315127521302,3.59539645258972
11.37,3.22169888257421,3.60047825852553
11.41,3.24576700637222,3.56002598863245
11.45,3.18311546551044,3.45121255901806
11.49,3.08106962375473,3.30853738404233
11.53,2.98204511034806,3.16987005967951
11.57,2.89811492837091,3.04785237386931
11.61,2.80709320018584,2.92227626552482
11.65,2.67160126069579,2.75681476111613
11.69,2.46951894781499,2.52935188406944
11.73,2.21627155174604,2.25494149984746
11.77,1.96352577445415,1.98496071558287
11.81,1.77368908116189,1.78169052981665
11.85,1.7356369792953,1.73200193029128
11.89,1.63892647086337,1.60731968414661
11.93,1.70345714252546,1.68610581900081
11.97,1.74918927878502,1.74530942961419
12.01,1.7063573531797,1.69374408450129
12.05,1.566133759404,1.54321104810156
12.09,1.35029867633238,1.3342249939917
12.13,1.12875856445151,1.11072731621477
12.17,0.967365468127538,0.920512712034919
12.21,0.790101347305557,0.755576351030347
12.25,0.664932073563104,0.702985114548024
12.29,0.60379999514147,0.689453496561894
12.33,0.566679223607391,0.673852899123883
12.37,0.514055307440062,0.628967438130987
12.41,0.419877900774557,0.537441674308559
12.45,0.281125993319227,0.401106675277736
12.49,0.124233669955565,0.248409315455056
12.53,-3.66006636163263e-05,0.130435656432443
12.57,-0.0392050179605405,0.0994539689540233
12.61,0.0273482882569027,0.175899025603556
12.65,0.164083421138544,0.32408950695944
12.69,0.286835845071341,0.459642020014204
12.73,0.308234368331146,0.494901727065884
12.77,0.198744291396308,0.400084911039583
12.81,0.0208283556735829,0.237466702410824
12.85,-0.0988787082790541,0.133477757033779
12.89,-0.0565853467627395,0.191602145235214
12.93,0.132722917489179,0.396425432007195
12.97,0.303474235388077,0.581863233029065
13.01,0.218747875085239,0.510440126993299
13.05,-0.26075471638716,0.0422858791013088
13.09,-1.01014151751768,-0.698270001998427
13.13,-1.59175062370804,-1.27407595878776
13.17,-1.38990547489818,-1.06986077738106
13.21,0.126512714251771,0.442951479513877
13.25,2.490485012178,2.80802438932618
13.29,5.33173268826614,5.61281107592448
13.33,7.97719809916907,7.91469734349591
13.37,9.30215769125978,9.43051092519445
13.41,8.92560889206882,9.04302141312562
13.45,6.38982423818518,6.62951171764043
13.49,3.02847007056079,3.08135722900011
13.53,1.53229622019825,1.58118024840138
13.57,0.481131936482296,0.482057499655067
13.61,-0.0478273708767976,-0.0872582498032362
13.65,-0.134357494766085,-0.127030165036451
13.69,0.113901334010683,0.0197412741903582
13.73,0.51515207177812,0.391725609651745
13.77,0.773321381025106,0.753637628699245
13.81,1.0787388613062,1.28910982512857
13.85,1.59782284915274,1.78330096957077
13.89,2.10210729784132,2.01145845666128
13.93,2.20222510729667,1.91520983271847
13.97,1.29924594719451,1.17107003990209
14.01,0.146080927395852,0.0284776122385413
14.05,-0.819060187470643,-0.95390398738333
14.09,-1.19045437837718,-1.34486500650978
14.13,-0.808234506186758,-0.978497823960347
14.17,0.0568393144721835,-0.124826107975169
14.21,0.745484885090681,0.556313786633728
14.25,0.49404629525492,0.30068354117981
14.29,-1.18099738757664,-1.37585859013704
14.33,-4.05929919160834,-4.16020848453884
14.37,-6.77732658275832,-6.83684609166203
14.41,-8.62538426077712,-8.56624047091152
14.45,-8.7278078183943,-8.32928219291637
14.49,-6.4612454491988,-5.61691656148634
14.53,-1.9457905873306,-1.57752239845335
14.57,-0.669735238832557,-0.56869083960258
14.61,-0.0926096893923685,-0.119429777400619
14.65,0.111422923722762,0.027990391035706
14.69,0.0101611858075144,-0.0959381338513667
14.73,-0.218557565772712,-0.327802729408019
14.77,-0.374511644522563,-0.477495076429186
14.81,-0.361377512424312,-0.455999154057409
14.85,-0.218332416188023,-0.306874724739732
14.89,-0.055579061138225,-0.142155015392767
14.93,0.0406536108627868,-0.0481426706382599
14.97,0.0628140715444534,-0.0315698409544876
15.01,0.0682136066379062,-0.03407476008997
15.05,0.121098644981886,0.00952888919225536
15.09,0.24059067399922,0.1191081128064
15.13,0.390730847031888,0.259293788124053
15.17,0.512505039129175,0.371558392988115
15.21,0.568108502136369,0.418507013614757
15.25,0.564380307955009,0.407317905111487
15.29,0.542907550880853,0.379849730355017
15.33,0.549774020332602,0.382398803064429
15.37,0.609136545434886,0.439288002391415
15.41,0.71644440371297,0.546096789618346
15.45,0.849378345148224,0.680603901003465
15.49,0.982904065696241,0.8178364175594
15.53,1.11987766801377,0.957812692973755
15.57,1.18166577426076,1.03156998397518
15.61,1.26076869392967,1.08030802975768
15.65,1.15574203159156,0.962668133158074
15.69,1.04719455723709,0.940089226907887
15.73,1.11224915035854,1.03098996887715
15.77,1.20418871047887,1.1306048347218
15.81,1.31243891909521,1.24265132772721
15.85,1.41547923058207,1.35511963788028
15.89,1.47564732405098,1.42972924930401
15.93,1.46538801049171,1.43472573654516
15.97,1.39743400890133,1.38071073545085
16.01,1.33008655192357,1.32605510199413
16.05,1.33356220440035,1.34083116013101
16.09,1.43525280551196,1.4511037603007
16.13,1.58592647657269,1.60624824155459
16.17,1.68117878231592,1.70167405177972
16.21,1.63318921179259,1.65061514821976
16.25,1.44511288109527,1.45759382151865
16.29,1.228775810685,1.23528397219693
16.33,1.14021636979878,1.13992552897181
16.37,1.26767047471096,1.25971070083982
16.41,1.5501630090323,1.53379678517171
16.45,1.79542675891756,1.77035316545829
16.49,1.80186310322107,1.76838464142272
16.53,1.51052635902414,1.46950903045049
16.57,1.07699176155565,1.02969856478355
16.61,0.793735893508395,0.741639296587548
16.65,0.893436345965892,0.838065126338716
16.69,1.35798002905378,1.30080568795225
16.73,1.87684449376643,1.81919580476173
16.77,2.07337324588178,2.03489933904802
16.81,1.4585181301882,1.37346495681282
16.85,0.496386571990683,0.421093743059089
16.89,-0.241107172594327,-0.297409699395105
16.93,-0.00167801526103606,-0.0450036883901825
16.97,1.77200295256608,1.71768593728939
17.01,4.99312109275305,4.99990511937351
17.05,7.73536330262812,7.72235792233542
17.09,8.46777362805759,8.18726521202471
17.13,6.10569534654721,5.64957624322466
17.17,2.88108125453076,2.54930790252158
17.21,1.97833075380434,1.74370737013181
17.25,0.920579421058239,0.748475279648904
17.29,0.0896910039132734,-0.0373434270612307
17.33,-0.0870024612548317,-0.183901303165163
17.37,0.246601898456071,0.183362972786675
17.41,0.816212622606399,0.809595783085653
17.45,0.993086651830934,1.05693278408756
17.49,0.788811342468257,0.840516805508265
17.53,0.321078732576675,0.389280731593923
17.57,-0.146478236298943,-0.0294403768061464
17.61,-0.381689036998523,-0.192593828369326
17.65,-0.333224643942081,-0.0570723417965766
17.69,-0.140316533437272,0.230948075663036
17.73,-0.0188203461077041,0.450375064718314
17.77,-0.114849289049515,0.450829982517407
17.81,-0.424821552769792,0.232073817862279
17.85,-0.821395849837081,-0.0822738638039837
17.89,-1.1508926741917,-0.342184522084821
17.93,-1.32820469354412,-0.465953370367044
17.97,-1.37051497797598,-0.473675465952521
18.01,-1.36175980265586,-0.451477896217035
18.05,-1.38602425038202,-0.484713977032962
18.09,-1.47982842326953,-0.610082103504642
18.13,-1.62900220208999,-0.812394567883553
18.17,-1.79908527995201,-1.05497066510188
18.21,-1.96715843842363,-1.31157993561523
18.25,-2.12997288456935,-1.57479270224487
18.29,-2.28810131818236,-1.84043226465747
18.33,-2.42669941212569,-2.08868295248564
18.37,-2.52492811524726,-2.28656170933591
18.41,-2.47405154250391,-2.36701589575806
18.45,-2.44726303111016,-2.42106118198422
18.49,-2.36646836402548,-2.42253046320178
18.53,-2.33301699004958,-2.43154191011204
18.57,-2.36551836893252,-2.4944795676657
18.61,-2.46819936490742,-2.62381404140325
18.65,-2.60440208892034,-2.77900361801299
18.69,-2.71494662370078,-2.89745991017601
18.73,-2.75587784547287,-2.93480700947373
18.77,-2.72231317618221,-2.88937288890345
18.81,-2.64821318053982,-2.79857046527815
18.85,-2.58150248120414,-2.7122226416425
18.89,-2.55158268300548,-2.66102928472477
18.93,-2.55194700775882,-2.64022705430286
18.97,-2.54900107667324,-2.61776941747284
19.01,-2.50832304100835,-2.5597500999397
19.05,-2.41848902683928,-2.45460293431266
19.09,-2.29720830236197,-2.32001806466759
19.13,-2.1784455614213,-2.19010341588085
19.17,-2.09132919151691,-2.09387027636167
19.21,-2.04491177567404,-2.03990625827347
19.25,-2.02702908042763,-2.01552006527339
19.29,-2.01560722661737,-1.99827439084627
19.33,-1.99347592904699,-1.970814249483
19.37,-1.95722315289169,-1.92967039276935
19.41,-1.91607449901612,-1.8841183973535
19.45,-1.88361394158627,-1.84788814650844
19.49,-1.86876263596133,-1.83011421065679
19.53,-1.87130589089867,-1.83082650368759
19.57,-1.88333720631169,-1.8423603814673
19.61,-1.89444319539627,-1.85450715654705
19.65,-1.8971965969007,-1.85996992094774
19.69,-1.89033508111213,-1.85750767367531
19.73,-1.8768103067858,-1.8469090424679
19.77,-1.86851241939849,-1.84374303342065
19.81,-1.87179169740231,-1.86249534752574
19.85,-1.86746535007263,-1.86862589704892
19.89,-1.85482029907743,-1.86418344424329
19.93,-1.81688982665596,-1.83188068561458
19.97,-1.74586675314031,-1.76502785001836
20.01,-1.65175127572471,-1.67333011616257
20.05,-1.56672004436684,-1.58877149137191
20.09,-1.53236131763221,-1.55274790244473
20.13,-1.575783960509,-1.591855950056
20.17,-1.6873072148218,-1.69626180933269
20.21,-1.81560589777152,-1.81532019791331
20.25,-1.88831255237625,-1.87815837092655
20.29,-1.84869674247729,-1.83274673013185
20.33,-1.70187960712834,-1.67743185222082
20.37,-1.49897408289642,-1.472066193167
20.41,-1.32512615459172,-1.30374742834159
20.45,-1.24347299026199,-1.23961480165728
20.49,-1.25464997350045,-1.27445147899686
20.53,-1.30270839452347,-1.35044204076913
20.57,-1.21120059812682,-1.32276894389602
20.61,-0.978027035095435,-1.16158185998285
20.65,-0.655922401490608,-0.90873738818377
20.69,-0.331838147165103,-0.653944501959341
20.73,-0.103570953088793,-0.494577067399659
20.77,-0.000996143456822196,-0.458588291704299
20.81,0.0417830191322324,-0.477009848187807
20.85,0.145631199617688,-0.425457314880587
20.89,0.39569071327295,-0.215564069984126
20.93,0.765717992271052,0.128999015499074
20.97,1.11858744999405,0.472686032572005
21.01,1.2946444353504,0.656276099033924
21.05,1.23340450993946,0.618517606569934
21.09,1.03915021939545,0.46180286507964
21.13,0.928883462015344,0.40030816468593
21.17,1.08082270016034,0.608771696967305
21.21,1.48159277086107,1.07001959158353
21.25,1.89032313604282,1.53941239137417
21.29,1.97278508470831,1.67929807640564
21.33,1.54191918762393,1.29978721767866
21.37,0.749203857122294,0.550279553550692
21.41,0.0748864345498648,-0.0902420688233816
21.45,0.0773186245372033,-0.0638999159198077
21.49,1.02106351238577,0.8940939473661
21.53,2.60732287482315,2.48572838441999
21.57,4.00056823113897,3.87666608663688
21.61,4.1848821655855,4.0524253982755
21.65,2.48245898580532,2.33673548769028
21.69,-1.04988534185926,-1.17864135293891
21.73,-4.35247237955125,-4.40253751630756
21.77,-6.84615560799397,-6.78184552141793
21.81,-7.63144703764528,-7.12369672548995
21.85,-5.89547077158867,-4.81556068699938
21.89,-1.82242546346487,0.0929541187175911
21.93,1.1564895575921,1.37919108149635
21.97,1.95795968467278,1.90707928374251
22.01,1.80249398512074,1.61279408611599
22.05,1.02333342985495,0.785346495591041
22.09,0.223482966615448,-0.011588595276061
22.13,-0.154227084941835,-0.376994134075767
22.17,0.0438367524539416,-0.149774108667188
22.21,0.713616971193705,0.548335579598376
22.25,1.19938562507806,1.02100326241252
22.29,1.41842019376321,1.26064618312922
22.33,1.20389833807611,1.07316733319685
22.37,0.738713336971296,0.623453745766676
22.41,0.411043041759422,0.300017558872094
22.45,0.484607301686152,0.372134413698605
22.49,0.93481207662593,0.818587831902024
22.53,1.4782642451065,1.35805246966142
22.57,1.76514301324787,1.64142703440201
22.61,1.60777920370911,1.4810349129298
22.65,1.10392401686325,0.974295140168259
22.69,0.579593969272683,0.446919943445954
22.73,0.386097153038049,0.250101894611269
22.77,0.674076075607951,0.534596247005434
22.81,1.28383311160286,1.14101503234666
22.85,1.82569750221996,1.68012959903964
22.89,1.91241105873204,1.76516687468094
22.93,1.41032646606688,1.2629116969497
22.97,0.557264217129338,0.410935343154861
23.01,-0.152401295631957,-0.297234193189247
23.05,-0.233396225263732,-0.378949197337702
23.09,0.461748195666408,0.317267949413943
23.13,1.54655774411472,1.43817082823116
23.17,2.37341010572546,2.27136932658357
23.21,2.39305313924597,2.30030593070051
23.25,1.40573291788628,1.3349903328397
23.29,-0.170906870431904,-0.216624097163982
23.33,-1.42489190110037,-1.44637562463942
23.37,-1.39114634551735,-1.38808880537295
23.41,0.441650241463845,0.469542726758623
23.45,3.48503746992379,3.61683898456943
23.49,6.51100499939055,6.59068537641032
23.53,8.42857346587154,8.31432249663953
23.57,8.42971370197574,8.01869012603105
23.61,6.26835541177729,5.46794371308247
23.65,2.43617409528659,1.07242775681578
23.69,-0.417326580385712,-0.676775415551644
23.73,-0.74294260038106,-0.749803200090506
23.77,-0.307197805777641,-0.172013230387117
23.81,0.364142709261765,0.572600744416444
23.85,0.719085954581491,0.962545839580233
23.89,0.453688443632355,0.710189548572821
23.93,-0.305581050673956,-0.0444373188072582
23.97,-1.09685783636502,-0.829731472518505
24.01,-1.4349431851297,-1.15627663455141
24.05,-1.13289538218327,-0.838213130808308
24.09,-0.421876898608129,-0.110328510771261
24.13,0.205083778402244,0.531441757112745
24.17,0.319015243847357,0.657299770212886
24.21,-0.164674101144438,0.183199109038043
24.25,-0.933343298723292,-0.577696515486663
24.29,-1.48284417960751,-1.1213965184895
24.33,-1.44466853711919,-1.07983720710167
24.37,-0.820755942072193,-0.454925701609199
24.41,0.024878705423145,0.390173707244953
24.45,0.608933705468257,0.973537404799258
24.49,0.655416384826124,1.01096432236557
24.53,0.0411277511611186,0.504243297438656
24.57,-0.361894670661309,0.0756648969462947
24.61,-0.388822787222384,0.0102979571652533
24.65,0.0144994784530059,0.399428349266545
24.69,0.534485531149913,0.923667055035365
24.73,0.543111370517153,0.946336317726832
24.77,-0.576475163224637,-0.155780648566766
24.81,-2.92824045294661,-2.32775682116361
24.85,-5.27923664904571,-4.65719828343379
24.89,-7.31053761167375,-6.60604642363436
24.93,-8.96973010251991,-8.00583186437111
24.97,-8.66072577782633,-7.48818129986988
25.01,-6.41394864668885,-4.57710911520057
25.05,-2.53139751861116,-1.51119277052776
25.09,-0.794222079960997,-0.276460855657527
25.13,0.387292456950012,0.635996191407857
25.17,1.05106291086665,1.16019505700992
25.21,1.21944710753153,1.24884039158047
25.25,1.04832297926801,1.01400504640144
25.29,0.750779172934236,0.653646493955308
25.33,0.510432768747156,0.349349592462774
25.37,0.43186488176819,0.205851179420208
25.41,0.531122946886539,0.242057271032911
25.45,0.752265252777237,0.408361818649302
25.49,0.996877010117158,0.612271829185184
25.53,1.1607475039554,0.7521742689764
25.57,1.17362714602158,0.75808801375358
25.61,1.03089526694308,0.624981437733013
25.65,0.799082974550361,0.418343246623845
25.69,0.583589093648049,0.241534333744928
25.73,0.468976397728293,0.176418498783958
25.77,0.465512044942706,0.230455186913769
25.81,0.499439896949045,0.327191583624193
25.85,0.46031007364217,0.353619675038055
25.89,0.27977742378488,0.239042388275715
25.93,-0.0102114050085387,0.0133564845408429
25.97,-0.284426891774541,-0.199899096442462
26.01,-0.399629433110666,-0.259046471044128
26.05,-0.306349149204494,-0.108931876339231
26.09,-0.0590524005043376,0.172638370872964
26.13,0.0978556642041726,0.381117189556746
26.17,0.0177498829964149,0.323602492008585
26.21,-0.395308995184259,-0.0650623796825753
26.25,-1.0069768233132,-0.655335180942747
26.29,-1.5535716321739,-1.18991809106527
26.33,-1.76184420961263,-1.39499924841331
26.37,-1.48296382356383,-1.11314100121087
26.41,-0.818763539638866,-0.4466346662351
