step,meas,filtered,pi_b,mu
2.21,-24.830673910604,-30.7786096615814,-37.0530170030503,-38.2949367606833
2.25,-29.4904863643788,-31.2473047664246,-37.6856991456798,-38.8324708180887
2.29,-34.1369034975996,-31.6145344771928,-38.3191992530785,-39.4039373932764
2.33,-32.1128167894511,-31.82140436946,-38.8819748100411,-39.9114306582349
2.37,-31.8543179288461,-31.8693106010744,-39.3846574275658,-40.3192184040191
2.41,-30.2424606850074,-31.8216958326156,-39.8390920036618,-40.6314521677698
2.45,-33.6087148683818,-31.7715296571782,-40.2294082224008,-40.8580105832113
2.49,-34.490410802296,-31.7921046665476,-40.5358016172563,-40.9994791353507
2.53,-33.8091073387409,-31.8986364350005,-40.7540222246139,-41.0494354678348
2.57,-32.8413677097651,-32.0423348761779,-40.9529317301405,-41.0341224303434
2.61,-35.2286134926171,-32.1401384063922,-41.3085502548882,-41.0658309103051
2.65,-28.281108006817,-32.1226221297939,-41.1237569988643,-40.7918349238923
2.69,-33.3991282768505,-31.9718080416624,-40.777853364129,-40.3053654149499
2.73,-32.6210674506076,-31.7264960890458,-40.483023886897,-39.7832284433708
2.77,-21.0986500830842,-31.4524057874955,-40.2000169690231,-39.2435314249084
2.81,-32.4554325460086,-31.1963633598623,-39.8563910149718,-38.6615095752063
2.85,-22.5419788049832,-30.9542936860673,-39.4156505292242,-38.0162455925603
2.89,-38.5233663185911,-30.674461134509,-38.8782239033159,-37.2977657601048
2.93,-36.4598004707419,-30.2944998335995,-38.2580657878284,-36.5078248911743
2.97,-30.5710294793028,-29.787578046908,-37.5652553658901,-35.6553204298171
3.01,-33.1519939579509,-29.1853387320022,-36.8024561147662,-34.7511720289084
3.05,-27.2096776389697,-28.559672102076,-35.9697111733626,-33.8048253063761
3.09,-25.0046492227014,-27.9737073951733,-35.0692108393424,-32.8229968388349
3.13,-19.4240325442807,-27.4356998382543,-34.1063002655062,-31.8100237881014
3.17,-16.1614592390759,-26.8903176889404,-33.0876071309794,-30.7688075982737
3.21,-21.8388875537446,-26.2571807224518,-32.0188185870185,-29.7015903510855
3.25,-24.8030510381666,-25.4918065482074,-30.9037579658344,-28.6102747071126
3.29,-20.4302063213877,-24.6242610808028,-29.7448436969106,-27.4963762759928
3.33,-26.6170203440058,-23.7427408222559,-28.5440820316785,-26.3608506448554
3.37,-16.581722410778,-22.9281603681586,-27.3037530123332,-25.2039987143382
3.41,-23.8566475202767,-22.1854204815265,-26.0264850702674,-24.0255286222935
3.45,-16.9512779880962,-21.4267674498048,-24.7149233851029,-22.8247395860226
3.49,-24.0533107405387,-20.5302387297163,-23.3713733648644,-21.6007425363873
3.53,-15.2542152390022,-19.4400076759839,-21.9976665076915,-20.3526430120027
3.57,-18.6991935746286,-18.2353365032401,-20.595259308922,-19.079653173768
3.61,-8.96117742658834,-17.1049963489357,-19.1654272743769,-17.7811396578686
3.65,-16.1261937598106,-16.2257187667939,-17.7094152180146,-16.4566343706074
3.69,-14.5439360509359,-15.6183699921475,-16.2284933599777,-15.1058353592681
3.73,-15.0811269809766,-15.0888649485826,-14.7239535751664,-13.728613618218
3.77,-15.3672972894117,-14.3189864641894,-13.1971080041637,-12.3250294138488
3.81,-10.7172771854442,-13.0725376842573,-11.6493279571017,-10.8953543961032
3.85,-9.11359621346779,-11.3881725863793,-10.0821211598978,-9.44009426892656
3.89,-4.4282635476681,-9.61222955835899,-8.46694315102425,-7.92858744381064
3.93,-11.7459551829099,-8.20979935777333,-6.83226434265549,-6.36731749776409
3.97,-15.8911634883756,-7.43728842715055,-5.15138214670419,-4.7274079711368
4.01,-2.78168815553945,-7.07281345355918,-3.68476026030073,-3.41056557944697
4.05,-9.33924194776528,-6.39871495147803,-2.16240611968566,-2.03985819627661
4.09,-10.6799339185051,-4.49812563806112,-0.492562794272011,-0.39369982258286
4.13,-0.499280934821667,-0.736100471492286,1.20872580339437,1.30756943295562
4.17,-3.72371221340072,4.83625684264736,2.88581120646558,2.99012150794198
4.21,20.8668242293496,11.398250970039,24.3372740797687,24.3152575814909
4.25,22.3220757581173,17.6714120469209,33.7302957976116,33.5686626666254
4.29,16.274964272043,22.4773982577973,33.4907838517084,33.1576926263732
4.33,13.8784026295036,25.2484455750189,32.125171043047,31.6891218060089
4.37,32.0381289304576,26.221828351443,31.5012832423989,31.1185567440386
4.41,25.4578863695084,26.2301788564725,31.9652365724199,31.7692240649681
4.45,25.6069951030937,26.2259842822753,33.3342150341975,33.3827928652353
4.49,24.3031901799349,26.8154850635556,35.1934552079758,35.4728142571625
4.53,31.5158869037023,28.0476231407501,37.1141373460304,37.5772713915445
4.57,31.2592243655605,29.5353039570525,38.8020150275459,39.4129370243634
4.61,28.4324567773774,30.7893717130793,40.1599031861544,40.9145090128327
4.65,37.1571705707796,31.5401881995397,41.2099423206369,42.1341504430295
4.69,33.4016482889592,31.8618127817253,42.0406576225307,43.1735695511071
4.73,29.4199287875041,32.0594492315792,42.75863865292,44.1270558058582
4.77,28.7870002092775,32.4307722354515,43.3759557074875,44.985389257679
4.81,32.5337180833207,33.0727559972815,44.1301699324814,46.0237826764631
4.85,35.0287387833008,33.8506553526711,44.8125128258026,46.9562705968096
4.89,32.4801145131863,34.5243436056175,45.361828617696,47.7120607374282
4.93,38.3302779463131,34.9254974889046,45.6572256856491,48.2684266296518
4.97,40.1599005998302,35.0604664876371,45.9103528037019,48.6752939620372
5.01,40.448761324194,35.0799241299322,46.0523918934852,48.9276974938058
5.05,39.9291097531847,35.1535306143932,46.0492366298082,48.9728568181391
5.09,33.8732805827666,35.34759772977,45.6761596765176,48.6594626371861
5.13,38.092831285203,35.5903870765304,45.524470450804,48.4995845693215
5.17,34.1679980823808,35.7402170251605,46.0223758506872,48.6841887019285
5.21,34.5108678191652,35.6988900192708,45.0461058730678,47.6628654290145
5.25,31.7542773885415,35.4867119487277,44.1362398914302,46.7130897282342
5.29,39.0235761162569,35.2289342620838,43.4759741785129,45.9180501816103
5.33,40.8191679590645,35.0684874707262,42.9302627340666,45.1195230985268
5.37,34.0827955199667,35.0694374567638,42.3819508407774,44.2057469707624
5.41,26.796922576661,35.1774425286451,41.7963560636014,43.2726759977164
5.45,26.8493727602032,35.2604052618365,41.2397129179176,42.1260883378194
5.49,31.6396950345009,35.1972375289347,40.5446015940969,40.8939763592686
5.53,37.4784623022923,34.953223192515,39.9070090101006,39.6983253215577
5.57,34.3097414256614,34.5942844725093,39.34527597524,38.571718998559
5.61,43.7608391370028,34.2365768064368,38.871784093657,37.5141975525195
5.65,26.850671628121,33.9703204735177,38.4865491766573,36.5332306111821
5.69,32.6254583406156,33.8096950988734,38.1917781021013,35.6400178812155
5.73,41.5819786089368,33.698231879215,37.9920230372721,34.8526417300232
5.77,36.028058160529,33.5596277940522,37.8932449646041,34.1900889185287
5.81,29.824946006616,33.3550773716549,37.8997997167785,33.6677882748071
5.85,24.2125261212076,33.1081063967035,38.0118044605182,33.2950638439744
5.89,27.0067482798899,32.8836956018226,38.2245252891367,33.0758032192913
5.93,27.9990567158211,32.7404067698079,38.5291857458925,33.0103327058739
5.97,21.9280029953084,32.6903271694017,38.9138643466092,33.0961170862332
6.01,23.0420410622052,32.6927610148313,39.3636087232063,33.3266618159767
6.05,26.9279507345439,32.6822870630812,39.8600590803999,33.6899871601404
6.09,32.3332244139333,32.6088997266606,40.3813917536244,34.1682900233797
6.13,24.8611496900401,32.4627519922128,40.9029974051889,34.7389166812584
6.17,19.807271544087,32.2701029740418,41.3986893126961,35.3755584728432
6.21,24.5900380998397,32.0684702063925,41.8420438271239,36.0489578261025
6.25,24.3258531641172,31.8817928236813,42.2076792193787,36.7275018739904
6.29,21.3626363348542,31.7124552897422,42.4724711200339,37.3783831289429
6.33,20.9442982311426,31.5511616800326,42.6166775863716,37.9693963476718
6.37,23.2588217046986,31.3912523078338,42.6248326224032,38.4708850154057
6.41,23.7540348118517,31.2323962220123,42.4862485914955,38.8573690736256
6.45,27.3448180262295,31.0702599114703,42.1950708770402,39.108656260981
6.49,23.4791205515487,30.88342908725,41.7499549448325,39.210384041955
6.53,25.2450346830188,30.6336239217976,41.1535021977583,39.1539799713392
6.57,28.7378252428968,30.2850594537297,40.4115867396643,38.9361153246509
6.61,44.2329711890794,29.8310966633765,39.53266650075,38.5578465919389
6.65,33.2178847254487,29.3058396292846,38.5271340170956,38.0236862591932
6.69,28.9020482091086,28.7656123595107,37.4067379128429,37.3407864400233
6.73,28.9393543592712,28.2474318879509,36.1840929675528,36.518313358862
6.77,19.9311896182872,27.7328989310826,34.8722873619178,35.5670027438759
6.81,26.0528649599114,27.1485242912897,33.4845859042499,34.4988416356651
6.85,26.403157192797,26.4114935367498,32.0342177666599,33.3268147054544
6.89,25.0905407414382,25.4958742932265,30.534229012491,32.0646669584845
6.93,21.7488159758765,24.4726287386814,28.9973764393414,30.7266559159425
6.97,28.042974946311,23.4866686803143,27.4360407284147,29.3272860940297
7.01,23.3630408768349,22.6740251722918,25.8621422564631,27.8810323686707
7.05,30.0346743195184,22.0674641598666,24.2639141105094,26.4020656783748
7.09,20.2292864133125,21.5567086158948,22.6959423830597,24.8965318395644
7.13,25.2363597600862,20.9417981586384,21.1672113540273,23.3868770141021
7.17,13.2181303394367,20.0575669698602,19.6725553765953,21.8919724962086
7.21,19.378912472599,18.8924784738821,18.202591623202,20.4233404713561
7.25,15.0521196176768,17.6167967579681,16.7807391496355,18.9702080335508
7.29,24.5967257789306,16.486617246465,15.5135008646012,17.5700242025378
7.33,11.1270926240829,15.6738013132556,14.1236073750739,16.2204938773813
7.37,20.7603996288804,15.1323541021754,12.7504385175059,14.8500384397021
7.41,16.980565614857,14.6025715707398,11.4800972905083,13.540678944195
7.45,16.0761766214063,13.771526734352,10.3147941100112,12.2974110756191
7.49,10.7821329619508,12.4998703990494,9.23719137860379,11.118062064257
7.53,10.3600208384538,10.9630503001133,8.22768813734331,10.0032219460622
7.57,12.9756564889873,9.58972833612956,7.27440217576758,8.95430995467184
7.61,7.87489320915852,8.80097761305943,6.37504983547421,7.97148202896114
7.65,11.0230372287937,8.69007537785651,5.53253681151444,7.05316467148442
7.69,4.93077490433444,8.84487695083907,4.74892631863399,6.19695763917072
7.73,11.268640742636,8.45302728757764,4.02285448001471,5.40090375990232
7.77,-4.16534676003416,6.67147016446105,3.35107906643151,4.66430701349108
7.81,6.63335558331141,3.07803105560393,2.73131874825916,3.98778402350919
7.85,3.65519786414703,-2.04358463204788,2.16344938672508,3.37272704466818
7.89,-15.1940763552161,-7.75626911948005,-18.4014754069706,-18.5711995824245
7.93,-14.7430586927152,-12.8489100086942,-23.4338275040513,-21.9175526818916
7.97,-19.8899994624316,-16.352169798449,-22.2524281952374,-20.1131383852649
8.01,-21.9804659038741,-17.9270166171974,-21.0956195424084,-18.8232525822563
8.05,-15.8199554197898,-17.9371620384782,-20.705050408234,-18.5766833344903
8.09,-15.3581417955745,-17.1920049647232,-20.7934943938293,-18.9557076967195
8.13,-10.4577778254862,-16.5187468651335,-21.0118926055847,-19.4929582749315
8.17,-14.2630476348333,-16.3950621516271,-22.0196808705109,-19.7828578022219
8.21,-17.0651452485252,-16.8153404546418,-21.9290794588045,-19.8975182230399
8.25,-17.220610256193,-17.4197932018789,-21.1802786515314,-19.8608023142732
8.29,-23.6535101834613,-17.7754958700894,-20.540225076171,-19.6895180412149
8.33,-23.3565673007302,-17.6374682461431,-20.402093872196,-19.4354170385158
8.37,-17.1345556572506,-17.0573092423213,-20.6656449259901,-19.1351768453085
8.41,-21.4520292896424,-16.3094697410101,-20.8553130952005,-18.8093737419726
8.45,-13.30991527285,-15.7058716749332,-20.6384516632485,-18.4596853001828
8.49,-9.98946389608809,-15.4161092168058,-20.0213041351138,-18.0704519846175
8.53,-24.5015538091963,-15.3890071255248,-19.2152782181765,-17.6166726436611
8.57,-18.2637912205841,-15.4050520819362,-18.3988177269279,-17.0817392000666
8.61,-11.1627771530077,-15.218164802665,-17.592910262838,-16.441374599554
8.65,-24.7266852299286,-14.703437052633,-16.7724548759951,-15.7217661701359
8.69,-17.7220793762421,-13.9298547231521,-15.8162406289519,-14.8952524081047
8.73,-11.9654768589767,-13.1186066198644,-14.9453163746105,-14.1561375285448
8.77,-11.7759817987445,-12.5085046466135,-14.0011945761898,-13.4057992589343
8.81,-15.1827271238019,-12.2026972527673,-12.9376903634149,-12.6220732465865
8.85,-12.1195841591323,-12.088354476099,-11.7721624679512,-11.8037536336546
8.89,-7.88119091188967,-11.8886542322539,-10.5423829565732,-10.9508690371274
8.93,-9.81922197798413,-11.3332306172974,-9.28913444064872,-10.0663148522484
8.97,-11.7122857371186,-10.3548131391665,-8.04313117238609,-9.16030039459725
9.01,-10.2450198165054,-9.18432856130816,-6.82152296477501,-8.24780983948115
9.05,-5.82353644452118,-8.25695662560453,-5.63171284296837,-7.34301435509233
9.09,-5.31507001181726,-7.94798954387704,-4.47857113765826,-6.45485688643532
9.13,-4.95526816564677,-8.27372401936594,-3.36999470806454,-5.58670785557824
9.17,-7.21197139846475,-8.7441279374854,-2.3185251106872,-4.73917248932976
9.21,-4.08181308497895,-8.49452620457061,-1.3393940003037,-3.91339159852233
9.25,-11.1464363992039,-6.67252698298339,-0.44697617044287,-3.11260261150803
9.29,-5.99488702180297,-2.89673756083175,0.348328158497058,-2.34152362784457
9.33,-6.79449688067699,2.46444125708901,1.05121338734415,-1.59991579001151
9.37,17.0398478881978,8.36930906019768,22.2248935154612,18.3344874831559
9.41,13.6250414594309,13.5225010156437,26.516633463407,23.4260293320299
9.45,12.391960900694,16.932857172697,25.4942622365029,22.9212136082668
9.49,13.9087034062603,18.3221235907977,24.3704766927877,22.1832829071089
9.53,17.0207294284756,18.1772279723161,23.9427509607482,21.9911518005778
9.57,24.8683562567755,17.436052126113,23.9364080363491,22.2619926210954
9.61,15.1137096356893,16.994332266882,24.1298502506759,22.8005258413666
9.65,23.5418809908345,17.304467636073,24.3541365826361,23.383148190419
9.69,11.5691110820269,18.2627440693492,24.5057976430063,23.8565321467599
9.73,15.4624830571467,19.4029421639007,24.5725882567593,24.2078699069981
9.77,20.5374325551707,20.2435244691474,24.6017218917438,24.5069550419497
9.81,17.9544159007677,20.5714322977779,24.6476434864373,24.8131294373466
9.85,24.1989656120627,20.5142593547415,24.6575256691295,25.016422097639
9.89,20.687089415517,20.3980477038502,24.9140801504222,25.4532366371718
9.93,20.1397660129683,20.5138592259594,25.0437305875417,25.7408120582814
9.97,24.5519058098836,20.9496074561324,25.1016888051936,25.8368886608151
10.01,14.73538877354,21.5772247688137,25.1965204536075,25.992925696714
10.05,19.9723733648057,22.1743995972223,25.3348126958453,26.170795636018
10.09,14.5024490225719,22.5802437288036,25.4903791750039,26.3204232828707
10.13,23.8687638315895,22.7806890361884,25.6480247283086,26.4392632816524
10.17,23.7500884918568,22.8826100870767,25.7920331135852,26.5349928616221
10.21,35.0251486251455,23.0146750534506,25.9100303130833,26.6060382355526
10.25,35.8213226426202,23.2339936753411,25.994055849079,26.6417305011291
10.29,28.9893393487217,23.4997101296413,26.0402276282923,26.6356819831226
10.33,20.2958942514716,23.7188795632046,26.0466103083101,26.5882683746566
10.37,17.781715291643,23.819747123341,26.0121684950088,26.5016407751628
10.41,13.4482378676844,23.7964298620486,25.9371065166958,26.3759412743014
10.45,25.4825697381833,23.6988834738325,25.823625083905,26.2104531491514
10.49,29.5780582668798,23.5858330811782,25.6759756036695,26.0060754671931
10.53,30.9773436296113,23.4825297341744,25.4997101495036,25.7658767390589
10.57,20.8066245991736,23.3745203674567,25.300649220017,25.4939365268037
10.61,9.85599385108211,23.2353714297135,25.0861858174467,25.1939535278156
10.65,27.6042407122186,23.0586542670242,24.8606851945921,24.8751062146102
10.69,29.0103683723365,22.8640323974169,24.6186366751111,24.536085263378
10.73,18.3887292500205,22.6726819533657,24.3670195176549,24.1791301736249
10.77,17.2811872881805,22.4763252704824,24.105532600549,23.8080996433121
10.81,27.8379500525877,22.2318881393801,23.8217046009925,23.4246094901458
10.85,20.6451058349636,21.8926557990993,23.5189620664711,23.0251804287063
10.89,15.6247254274588,21.4533336621703,23.1938507780871,22.6116854827296
10.93,28.3574996656205,20.9688315777898,22.822481567597,22.1793530065773
10.97,29.4319721393601,20.5223172610927,22.4039203784221,21.7240695385978
11.01,17.0311364910841,20.1583886644292,21.9362612266449,21.2390415354768
11.05,26.6784234267439,19.8315472777766,21.4178531177511,20.722164292124
11.09,12.4168324211857,19.4184890527023,20.8172162019471,20.1761375038068
11.13,27.5092674235072,18.8000187032761,20.1937642172689,19.58693622921
11.17,9.86300707530104,17.962156860307,19.4926393672246,18.9555963047505
11.21,24.2947293247486,17.0391890518123,18.7155061330202,18.2778907623593
11.25,8.84466555164345,16.250797079473,17.876718658183,17.5602470980918
11.29,24.0331787423679,15.7582436187819,16.9635798983236,16.8231475594993
11.33,7.62643347766489,15.5322497366006,16.0127719910097,15.9278421104414
11.37,15.8422180061332,15.3349312642618,15.063919949978,15.0279069126658
11.41,10.1611422610617,14.8523179726237,14.0155810542586,14.1785428804919
11.45,15.5023696986882,13.9086550205132,12.917777815411,13.2886045060454
11.49,9.92442567414544,12.6199342815552,11.8063482547193,12.282783029991
11.53,8.87037339233717,11.3609369863046,10.6854118165822,11.2053052986338
11.57,10.4616368520363,10.5300036079205,9.54677795927505,10.1246058037807
11.61,13.0166426659634,10.2353996640755,8.39073560620296,9.05725830939286
11.65,7.89423921207777,10.1036628357487,7.22705988804417,7.98149346841193
11.69,17.0910232926363,9.36269357490447,6.06661893677973,6.87888278360305
11.73,-1.07969183102237,7.19699113155322,4.91407360933671,5.7509624616614
11.77,9.19871600570612,3.19970837177273,3.76768743268308,4.6098508072534
11.81,3.30441658739852,-2.33372633235879,2.62410412543268,3.46560386308425
11.85,-15.654428678425,-8.45438847577719,-6.70332658811557,-4.76204385809531
11.89,-13.1487069726342,-13.9474271017596,-22.1270594815604,-20.3921135004004
11.93,-21.8751535430412,-17.8611863358148,-23.7687788244711,-22.2166933679802
11.97,-15.8069283098214,-19.8985491195769,-23.9713047183931,-22.4878162457287
12.01,-15.2980930217211,-20.4710055227685,-24.4350336604393,-23.1954512522137
12.05,-17.9340870492703,-20.4086523284428,-25.186054210562,-24.1304513990803
12.09,-16.0885859567117,-20.5077847581028,-26.0569359706286,-25.0215528722375
12.13,-24.5900515937895,-21.1710439338079,-27.0239190952015,-25.9317093585087
12.17,-21.796395847932,-22.3170856782459,-28.0390602587044,-26.9441342391996
12.21,-24.2776956744834,-23.5648879779676,-29.0829881814236,-27.9938276200964
12.25,-23.3537993834959,-24.5421574156849,-30.0956015173126,-29.0414766789215
12.29,-26.6800119236715,-25.1187618253888,-31.0584958313953,-30.0199172457027
12.33,-23.2714234096073,-25.4417691605805,-31.9830725337145,-30.9566654325888
12.37,-28.4799383653324,-25.7877334218054,-32.8840482113923,-31.8820852216284
12.41,-28.6897988028638,-26.3572342850867,-33.7689553656784,-32.7953320033192
12.45,-25.1508583744987,-27.1526508991588,-34.6354827357098,-33.6839124279198
12.49,-31.6308805620966,-28.005329062447,-35.4779624881774,-34.5426356023681
12.53,-24.5462802244797,-28.7122889919305,-36.2944877980231,-35.3756475460054
12.57,-23.2240611977926,-29.1772465713581,-37.0880764960857,-36.1881154461363
12.61,-22.6855545165238,-29.4624912293891,-37.8630631263288,-36.9810150451544
12.65,-34.287141010703,-29.7291091012669,-38.6215666049416,-37.7528884703171
12.69,-30.9866385552776,-30.1191903965508,-39.3631384001525,-38.5032792115014
12.73,-27.6638473901269,-30.6646965526529,-40.0867181566378,-39.2332843197307
12.77,-33.1151354412584,-31.2792678634785,-40.7921972770797,-39.9438695900223
12.81,-28.866420375852,-31.8278185343416,-41.4801601691872,-40.634717008361
12.85,-31.0666702096014,-32.2188050627259,-42.1505625246565,-41.304574973271
12.89,-29.3001604610755,-32.4566329374512,-42.8018855831036,-41.9520412024355
12.93,-33.9347883067361,-32.625842669727,-43.4313875392522,-42.5757294193607
12.97,-31.071344433221,-32.8265119197526,-44.0358628806403,-43.1739264169972
13.01,-31.275729504591,-33.1087943643134,-44.6120616939893,-43.7443780317626
13.05,-31.651763613539,-33.4480583920589,-45.1565546524169,-44.2844354977634
13.09,-32.6672132944669,-33.7700665736171,-45.6654558979541,-44.7913061321881
13.13,-32.3900886951288,-34.0025826608392,-46.1344345672998,-45.2621642973927
13.17,-37.8233724412293,-34.1170771980594,-46.5590425531715,-45.6941594688143
13.21,-33.5010779995177,-34.1366229888117,-47.0759031756329,-46.2167508601352
13.25,-37.8134611813017,-34.1114333686158,-47.3593265170824,-46.4571888556553
13.29,-36.7835521319508,-34.083380527323,-47.4171883306429,-46.6777708171584
13.33,-32.1156498665492,-34.0635988605437,-47.5643770285061,-46.9223693457699
13.37,-34.7989112598896,-34.0343671784259,-47.8217772975786,-47.1640361678038
13.41,-25.4103845988123,-33.9690294553881,-48.0208075319621,-47.3288430245822
13.45,-28.9412485630624,-33.8536067884511,-48.0516425635935,-47.3944676638549
13.49,-33.4484633256779,-33.695830983473,-47.9693171585771,-47.4173615477036
13.53,-35.1371564869933,-33.5178520754487,-47.8694351755327,-47.4601944507647
13.57,-31.2891450940023,-33.3397126309997,-47.725119362193,-47.436078502423
13.61,-30.0498622867306,-33.1653159654372,-47.5429741839295,-47.338509805393
13.65,-27.2643665885838,-32.9796188327924,-47.3240192514321,-47.1950492502859
13.69,-25.2725366580409,-32.7583104903091,-46.948413505726,-46.9820908793825
13.73,-31.734820235039,-32.4840381240465,-46.5767640353292,-46.7210566354742
13.77,-31.2871472251768,-32.1597895245223,-46.1937120440774,-46.4451890259746
13.81,-28.730898014079,-31.8114712488379,-45.7687838803661,-46.1187310549327
13.85,-28.520115785231,-31.477119707351,-45.2747584746088,-45.7626859649901
13.89,-32.865057230085,-31.1872854039878,-44.725860387661,-45.3510306029803
13.93,-26.970769745642,-30.946785505822,-44.2601588549191,-44.9218501818816
13.97,-34.8606564391438,-30.728971284748,-43.7611661124415,-44.4634997611804
14.01,-28.166524415675,-30.4881626005529,-43.1288351788572,-43.9813100346731
14.05,-30.473960002739,-30.1856056311992,-42.4492909035634,-43.4732181661979
14.09,-33.2878364851206,-29.814644209057,-41.7855417562851,-42.941888864545
14.13,-34.0753430118078,-29.4085183619652,-41.1301423441235,-42.3850860509689
14.17,-30.8243928072511,-29.0227903166698,-40.4501582294148,-41.8070123507408
14.21,-27.2743902979932,-28.7003414584437,-39.7316913165047,-41.2121001911525
14.25,-34.1554090903026,-28.4403564359483,-38.9831898073045,-40.5992863689053
14.29,-29.2115919231872,-28.1934167603915,-38.2150936063552,-39.9645366807211
14.33,-24.1931421893841,-27.889750595577,-37.4280059489784,-39.3052757630774
14.37,-32.0159984264181,-27.4850020012478,-36.6190598743588,-38.6269993333821
14.41,-21.6371173738089,-26.993017407335,-35.7712458036708,-37.905487709915
14.45,-23.3409981064204,-26.4804107079436,-34.8989587625259,-37.1611941642058
14.49,-30.6111274581509,-26.022309363211,-33.9967112048001,-36.3922067079137
14.53,-23.6565060961081,-25.6472149177291,-33.0773237837523,-35.5950325694798
14.57,-36.3227580158479,-25.3105013217711,-32.15610050749,-34.7761345761044
14.61,-25.8309038414371,-24.9196023862841,-31.1622745714235,-33.8949348689477
14.65,-22.2677873704243,-24.3979682983551,-30.1318025253172,-32.9522135435711
14.69,-24.1534879916379,-23.7440156252874,-29.0875595556228,-31.966623331634
