step,meas,filtered,pi_b,mu
3.17,84.8282922371636,85.8480837129823,92.0238379959004,93.246718225819
3.21,80.5906181134355,86.2887185974929,91.5921118678931,92.8186562188982
3.25,83.8992098040902,86.6388779304108,91.0816675252457,92.2708041091669
3.29,82.3373555197954,86.7581972234192,90.4937622636659,91.6043826359614
3.33,82.9495290920901,86.5569415538935,89.8283944950506,90.8209478043531
3.37,78.6982308695863,86.0446411527734,89.084484372508,89.9227379788758
3.41,77.9421378759419,85.3386816120431,88.2600640629816,88.9128212969004
3.45,86.2433289890836,84.6235586995981,87.3524594869401,87.7950043699061
3.49,91.1450110039888,84.073209928203,86.3585280079926,86.5736636134429
3.53,93.4346606459401,83.7675850212314,85.2750100096023,85.253673318535
3.57,88.2065085443018,83.6414895545269,84.0989818159743,83.8404745115584
3.61,88.7145535170886,83.4941267649638,82.82833153197,82.3401978552241
3.65,94.2564740390633,83.0639499767424,81.4621674846938,80.7597252110659
3.69,88.6598039310889,82.144334666222,80.0011081774077,79.1066415465247
3.73,82.7473131740756,80.6935009491866,78.447453211834,77.3891113890679
3.77,79.5387321192528,78.8877083385843,76.8052596963953,75.6157429062876
3.81,75.4942970446745,77.084121270033,75.0803418633206,73.7954727616597
3.85,78.078192560985,75.6940164466782,73.280193210512,71.9374604791501
3.89,74.9929301124933,75.0054784802873,71.4082400715332,70.0663214341368
3.93,78.080564349199,75.0215974916232,69.4529778618325,68.1527979749319
3.97,72.6545533860931,75.3829475577737,67.5787527574112,66.2431957730325
4.01,67.2699174470354,75.4181713556879,65.5000088836033,64.2668682049008
4.05,69.1270028459168,74.3213271072794,63.3722174368057,62.3196591715924
4.09,73.2460922505631,71.4056335069389,61.3652196822034,60.3999569660596
4.13,73.9206714627235,66.3495041710231,59.4312233736627,58.5804463368156
4.17,69.4646193464681,59.3465767196287,57.4729711604505,56.7739743420104
4.21,48.3526605526975,51.100218435964,50.3404909957794,49.6123412454841
4.25,30.4617152993546,42.6553796089471,24.4300708309586,23.5015292154683
4.29,29.2239806849646,35.1177684216951,21.6091372271432,20.8942296825398
4.33,35.7904209129672,29.3508448131307,21.2164092553468,20.9655203774473
4.37,34.4175841727508,25.7496777738139,20.1113140070763,20.1643751265213
4.41,31.2958952318685,24.1638668533407,18.6051368805096,18.755433369817
4.45,31.5981387449274,23.9894652090227,17.1272790968136,17.2868005856586
4.49,25.3943298179752,24.3916413619584,15.7016295223134,15.894309815474
4.53,19.9761912574726,24.5770852220808,14.1749028172544,14.4662990027689
4.57,16.2272480379311,24.0229818277121,12.4944117599979,12.9374227229251
4.61,30.7667228268685,22.5908892611741,10.7645215768581,11.3733182591247
4.65,24.6419888164572,20.4994715835302,9.12484976770322,9.88797991440471
4.69,12.4017747326713,18.1816063856955,7.62274951737307,8.49423346116929
